"props_pageProps_address_buildings_0_bathroomCondition","props_pageProps_address_buildings_0_buildingName","props_pageProps_address_buildings_0_externalWallMaterial","props_pageProps_address_buildings_0_heatingInstallation","props_pageProps_address_buildings_0_housingArea","props_pageProps_address_buildings_0_kitchenCondition","props_pageProps_address_buildings_0_numberOfFloors","props_pageProps_address_buildings_0_numberOfToilets","props_pageProps_address_buildings_0_roofingMaterial","props_pageProps_address_buildings_0_toiletCondition","props_pageProps_address_buildings_0_yearBuilt","props_pageProps_address_municipality_name","props_pageProps_address_coordinates_lat","props_pageProps_address_coordinates_lon","props_pageProps_address_events_0_at","props_pageProps_address_events_0_label","props_pageProps_dataLayer_virtualPagePath","props_pageProps_dataLayer_detailMetaData"
"","","","","","","","","","","","Fredensborg","55.90633","12.474956","","","/adresse/egevangen-10-2980-kokkedal-02100158__10_______","value:1200000|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.979137","12.402189","","","/adresse/wendorfsvej-2-3480-fredensborg-02100877___2_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.91385","12.476048","","","/adresse/stakladevej-6-2980-kokkedal-02100912___6_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.991573","12.3938265","2022-08-22T00:00:00Z","Fri handel","/adresse/dronningens-kovang-6-3480-fredensborg-02100135___6_______","value:500700|sqm:|lastPrice:180000|sqmPr:undefined|rooms:"
"Badeværelse i enheden","Dobbelthus","Mursten","Centralvarme med én fyringsenhed","135.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","2018.0","Fredensborg","55.95337","12.517338","2021-06-29T10:24:13.93Z","Af markedet","/adresse/daugloekke-ege-1-3050-humlebaek-02100132___1_______","value:3250000|sqm:135|lastPrice:4575000|sqmPr:33888|rooms:"
"","","","","","","","","","","","Fredensborg","55.93676","12.506715","2022-01-01T00:00:00Z","Byggeår","/adresse/guldsmedestien-18-2990-nivaa-02100905__18_______","value:|sqm:|lastPrice:28074218|sqmPr:255220|rooms:"
"","","","","","","","","","","","Fredensborg","55.91372","12.476903","","","/adresse/pilespidsvej-1-2980-kokkedal-02100911___1_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.914146","12.520449","","","/adresse/strandvejen-336b-2980-kokkedal-02100691336b_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Udhus","Andet materiale","","","","","","Betontagsten","","1994.0","Fredensborg","55.972485","12.423014","","","/adresse/kirkeleddet-324a-3480-fredensborg-02100358324a_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.951317","12.501805","","","/adresse/blommestien-26-3050-humlebaek-02101010__26_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Centralvarme med én fyringsenhed","90.0","Eget køkken med afløb","2.0","1.0","Tegl","Vandskyllende toilet i enheden","1912.0","Fredensborg","55.978004","12.400745","2015-01-01T00:00:00Z","Ombygningsår","/adresse/jernbanegade-28a-1-1-3480-fredensborg-02100328_28a__1___1","value:|sqm:90|lastPrice:2034000|sqmPr:22600|rooms:"
"Badeværelse i enheden","Dobbelthus","Mursten","Fjernvarme/blokvarme","99.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1956.0","Fredensborg","55.905514","12.495945","2019-01-01T00:00:00Z","Ombygningsår","/adresse/jelleroed-parkvej-37a-2980-kokkedal-02100319_37a_______","value:|sqm:99|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Træ","Elvarme","64.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2018.0","Fredensborg","55.962517","12.51987","2018-01-01T00:00:00Z","Byggeår","/adresse/baunebjergvej-302e-3050-humlebaek-02100043302e_______","value:|sqm:64|lastPrice:4612984|sqmPr:72077|rooms:"
"","","","","","","","","","","","Fredensborg","55.97752","12.54465","2020-06-26T10:34:35.357Z","Af markedet","/adresse/humlebaek-strandvej-9a-3050-humlebaek-02100528__9a_______","value:589000|sqm:|lastPrice:1995000|sqmPr:undefined|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","110.0","Eget køkken med afløb","4.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2018.0","Fredensborg","55.906345","12.487612","2018-01-01T00:00:00Z","Byggeår","/adresse/egeparken-87-2980-kokkedal-02100155__87_______","value:1200000|sqm:110|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.972443","12.410948","2014-10-13T00:00:00Z","Fri handel","/adresse/asminderoedhave-99x-3480-fredensborg-02101005_99x_______","value:25500000|sqm:|lastPrice:10163112|sqmPr:undefined|rooms:"
"","","","","","","","","","","","Fredensborg","55.96599","12.501301","2011-10-14T00:00:00Z","Øvrigt","/adresse/bakkegaardsvej-201-3050-humlebaek-02100036_201_______","value:7600000|sqm:|lastPrice:1600000|sqmPr:undefined|rooms:"
"","","","","","","","","","","","Fredensborg","55.91413","12.476853","","","/adresse/broedregaardsvej-64c-2980-kokkedal-02100079_64c_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.97912","12.403473","","","/adresse/tinghusvej-16-3480-fredensborg-02100786__16_______","value:918500|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.964733","12.527416","","","/adresse/humlebaek-center-43-3050-humlebaek-02100281__43_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Centralvarme med én fyringsenhed","133.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","2008.0","Fredensborg","55.9537","12.520299","2018-07-20T11:54:02.703Z","Af markedet","/adresse/daugloekke-ege-35-3050-humlebaek-02100132__35_______","value:3200000|sqm:133|lastPrice:3700000|sqmPr:27819|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","123.0","Eget køkken med afløb","3.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2022.0","Fredensborg","55.968956","12.404002","2022-01-01T00:00:00Z","Byggeår","/adresse/bladhusene-26-3480-fredensborg-02101008__26_______","value:|sqm:123|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Fjernvarme/blokvarme","26.0","Ingen fast kogeinstallation","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1973.0","Fredensborg","55.935753","12.496896","1998-01-01T00:00:00Z","Ombygningsår","/adresse/johannes-hages-alle-3-0-36-2990-nivaa-02100330___3_st__36","value:|sqm:26|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.989147","12.403071","","","/adresse/kovangen-143-3480-fredensborg-02100387_143_______","value:265000|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.95316","12.499037","","","/adresse/dageloekkevej-49a-3050-humlebaek-02100110_49a_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Centralvarme med én fyringsenhed","125.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","2017.0","Fredensborg","55.954334","12.519148","2017-09-08T13:32:57.99Z","Af markedet","/adresse/daugloekke-ege-21-3050-humlebaek-02100132__21_______","value:3100000|sqm:125|lastPrice:3095000|sqmPr:24760|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Centralvarme med én fyringsenhed","141.0","Eget køkken med afløb","2.0","2.0","Tegl","Vandskyllende toilet i enheden","1991.0","Fredensborg","55.97399","12.396822","1991-01-01T00:00:00Z","Byggeår","/adresse/ulriksdal-14-3480-fredensborg-02100909__14_______","value:|sqm:141|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","151.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","2018.0","Fredensborg","55.944256","12.487674","2018-01-01T00:00:00Z","Byggeår","/adresse/niveroed-bakke-13-2990-nivaa-02100901__13_______","value:2650000|sqm:151|lastPrice:3820000|sqmPr:25298|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","147.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2021.0","Fredensborg","55.964066","12.409204","2021-01-01T00:00:00Z","Byggeår","/adresse/kirkevangen-15-3480-fredensborg-02101022__15_______","value:833500|sqm:147|lastPrice:1750000|sqmPr:11904|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Centralvarme med én fyringsenhed","111.0","Eget køkken med afløb","2.0","2.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2015.0","Fredensborg","55.96574","12.524996","2021-10-17T14:05:22.14Z","Af markedet","/adresse/torphusene-50-3050-humlebaek-02100900__50_______","value:2800000|sqm:111|lastPrice:4195000|sqmPr:37792|rooms:"
"","Udhus","Træ","Ingen varmeinstallation","","","","","Tagpap med stor hældning","","1996.0","Fredensborg","55.909443","12.474558","2017-07-24T00:00:00Z","Øvrigt","/adresse/vibe-alle-2-2980-kokkedal-02100858___2_______","value:13000000|sqm:|lastPrice:12250000|sqmPr:undefined|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","89.0","Eget køkken med afløb","4.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2018.0","Fredensborg","55.906013","12.487124","2018-01-01T00:00:00Z","Byggeår","/adresse/egeparken-111-2980-kokkedal-02100155_111_______","value:960000|sqm:89|lastPrice:|sqmPr:|rooms:"
"","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","1426.0","","4.0","","Tagpap med stor hældning","","2022.0","Fredensborg","55.93613","12.507081","","","/adresse/teglsoe-vaenge-3-2-1-2990-nivaa-02100907___3__2___1","value:|sqm:1426|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Fjernvarme/blokvarme","175.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2018.0","Fredensborg","55.972935","12.413448","2018-03-28T00:00:00Z","Fri handel","/adresse/asminderoedhave-40-3480-fredensborg-02101005__40_______","value:2900000|sqm:175|lastPrice:4650000|sqmPr:26571|rooms:"
"","","","","","","","","","","","Fredensborg","55.939346","12.520214","","","/adresse/nordre-strandvej-2-2990-nivaa-02100522___2_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.958305","12.51658","","","/adresse/boserupvej-601b-30-3050-humlebaek-02100064601b_____30","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.913483","12.4772","","","/adresse/pilespidsvej-38-2980-kokkedal-02100911__38_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.91258","12.473991","","","/adresse/bronzealdervej-26-2980-kokkedal-02100913__26_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.966328","12.421963","","","/adresse/lystholm-22-35-3480-fredensborg-02100443__22_____35","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","104.0","Eget køkken med afløb","4.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1974.0","Fredensborg","55.964783","12.529156","1974-01-01T00:00:00Z","Byggeår","/adresse/kirkeskov-alle-64-0-th-3050-humlebaek-02100366__64_st__th","value:|sqm:104|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Anden bygning til helårsbeboelse","Mursten","Varmepumpe","183.0","Eget køkken med afløb","1.0","3.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1850.0","Fredensborg","55.899982","12.40602","","","/adresse/loejeltevej-14-2970-hoersholm-02100455__14_______","value:|sqm:183|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.903236","12.479914","","","/adresse/kokkedal-industripark-14b-2980-kokkedal-02100375_14b_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","178.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2019.0","Fredensborg","55.96375","12.409319","2019-01-01T00:00:00Z","Byggeår","/adresse/kirkevangen-99-3480-fredensborg-02101022__99_______","value:874500|sqm:178|lastPrice:1750000|sqmPr:9831|rooms:"
"Badeværelse i enheden","Dobbelthus","Mursten","Fjernvarme/blokvarme","116.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","2023.0","Fredensborg","55.94132","12.485833","2023-01-01T00:00:00Z","Byggeår","/adresse/teglbakken-41-2990-nivaa-02100774__41_______","value:563400|sqm:116|lastPrice:3526044|sqmPr:30396|rooms:"
"","","","","","","","","","","","Fredensborg","55.914","12.4756775","","","/adresse/langhusvej-1-2980-kokkedal-02100910___1_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","197.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2022.0","Fredensborg","55.92832","12.467613","2022-01-01T00:00:00Z","Byggeår","/adresse/vejenbroedvej-42-2980-kokkedal-02100852__42_______","value:1100000|sqm:197|lastPrice:1800000|sqmPr:9137|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","123.0","Eget køkken med afløb","2.0","1.0","Tegl","Vandskyllende toilet i enheden","1800.0","Fredensborg","55.903202","12.48818","2018-03-26T00:00:00Z","Fri handel","/adresse/moelledammen-22-2-2980-kokkedal-02100481__22__2____","value:|sqm:123|lastPrice:370281|sqmPr:3010|rooms:"
"","Udhus","Andet materiale","","","","","","Fibercement herunder asbest","","2004.0","Fredensborg","55.903152","12.476508","2016-06-02T00:00:00Z","Fri handel","/adresse/christianshusvej-2-2970-hoersholm-02100107___2_______","value:75000000|sqm:|lastPrice:100000000|sqmPr:undefined|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Centralvarme med én fyringsenhed","111.0","Eget køkken med afløb","2.0","2.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2015.0","Fredensborg","55.966026","12.5247555","2015-01-01T00:00:00Z","Byggeår","/adresse/torphusene-55-3050-humlebaek-02100900__55_______","value:2800000|sqm:111|lastPrice:3145000|sqmPr:28333|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Centralvarme med én fyringsenhed","65.0","Eget køkken med afløb","4.0","1.0","Tegl","Vandskyllende toilet i enheden","1904.0","Fredensborg","55.96075","12.537845","2005-01-01T00:00:00Z","Ombygningsår","/adresse/kystvej-33-0-1-3050-humlebaek-02100401__33_st___1","value:|sqm:65|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Fjernvarme/blokvarme","26.0","Ingen fast kogeinstallation","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1973.0","Fredensborg","55.935753","12.496896","1998-01-01T00:00:00Z","Ombygningsår","/adresse/johannes-hages-alle-3-0-67-2990-nivaa-02100330___3_st__67","value:|sqm:26|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.905666","12.475715","2015-01-21T00:00:00Z","Fri handel","/adresse/egevangen-2-2980-kokkedal-02100158___2_______","value:6800000|sqm:|lastPrice:35400000|sqmPr:undefined|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","172.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","2018.0","Fredensborg","55.96323","12.409915","2022-08-08T00:00:00Z","Af markedet","/adresse/kirkevangen-87-3480-fredensborg-02101022__87_______","value:3400000|sqm:172|lastPrice:4870000|sqmPr:28313|rooms:"
"Badeværelse i enheden","Dobbelthus","Mursten","Fjernvarme/blokvarme","126.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","2020.0","Fredensborg","55.941963","12.487712","2020-05-25T10:41:06.497Z","Af markedet","/adresse/teglbakken-64-2990-nivaa-02100774__64_______","value:591500|sqm:126|lastPrice:3495000|sqmPr:27738|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","89.0","Eget køkken med afløb","4.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2018.0","Fredensborg","55.90626","12.487752","2018-01-01T00:00:00Z","Byggeår","/adresse/egeparken-94-2980-kokkedal-02100155__94_______","value:960000|sqm:89|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","89.0","Eget køkken med afløb","4.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2018.0","Fredensborg","55.906002","12.487204","2018-01-01T00:00:00Z","Byggeår","/adresse/egeparken-110-2980-kokkedal-02100155_110_______","value:960000|sqm:89|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.951607","12.532648","","","/adresse/gl-strandvej-163e-3050-humlebaek-02100211163e_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Garage","Træ","","","","","","Metal","","2006.0","Fredensborg","55.967117","12.423512","","","/adresse/ravnsbjerggaardsvej-155-3480-fredensborg-02100571_155_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","127.0","Eget køkken med afløb","3.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2022.0","Fredensborg","55.968754","12.40411","2022-01-01T00:00:00Z","Byggeår","/adresse/bladhusene-36-3480-fredensborg-02101008__36_______","value:|sqm:127|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.915382","12.414511","2023-05-28T07:05:25.18854Z","Af markedet","/adresse/avderoedvej-51b-2980-kokkedal-02100023_51b_______","value:|sqm:|lastPrice:1650000|sqmPr:undefined|rooms:"
"","","","","","","","","","","","Fredensborg","55.966328","12.421963","","","/adresse/lystholm-22-39-3480-fredensborg-02100443__22_____39","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Centralvarme med én fyringsenhed","180.0","Eget køkken med afløb","3.0","1.0","Tegl","Vandskyllende toilet i enheden","1920.0","Fredensborg","55.97936","12.401401","2020-09-16T12:43:23.833Z","Af markedet","/adresse/tinghusvej-6-2-3480-fredensborg-02100786___6__2____","value:1900000|sqm:180|lastPrice:3800000|sqmPr:21111|rooms:"
"","","","","","","","","","","","Fredensborg","55.944405","12.420635","2022-11-24T13:23:43.702619Z","På markedet","/adresse/groenholtvej-53a-3480-fredensborg-02100225_53a_______?udbud=8fe007bf-e8da-4216-a79f-470ee99dad99","pay:95000|sqmPr:1070|sqm:1775|floor:|rooms:|fees:2171|built:"
"","","","","","","","","","","","Fredensborg","55.937607","12.5068655","2023-01-01T00:00:00Z","Byggeår","/adresse/guldsmedestien-73-2-th-2990-nivaa-02100905__73__2__th","value:|sqm:|lastPrice:2995000|sqmPr:29950|rooms:"
"","Udhus","Træ","","","","","","Tagpap med stor hældning","","2008.0","Fredensborg","55.954327","12.513862","","","/adresse/bakken-26a-3050-humlebaek-02100039_26a_______","value:690000|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Centralvarme med én fyringsenhed","111.0","Eget køkken med afløb","2.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2013.0","Fredensborg","55.966175","12.5253","2013-05-02T00:00:00Z","Fri handel","/adresse/torphusene-14-3050-humlebaek-02100900__14_______","value:2800000|sqm:111|lastPrice:2850000|sqmPr:25675|rooms:"
"","Udhus","Ingen","","","","","","Metal","","2013.0","Fredensborg","55.96588","12.498059","2011-08-30T00:00:00Z","Fri handel","/adresse/bakkegaardsvej-212-3050-humlebaek-02100036_212_______","value:1500000|sqm:|lastPrice:1500000|sqmPr:undefined|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Centralvarme med én fyringsenhed","83.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1877.0","Fredensborg","55.97728","12.402474","1877-01-01T00:00:00Z","Byggeår","/adresse/jernbanegade-30d-3480-fredensborg-02100328_30d_______","value:1250000|sqm:83|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.961586","12.532731","","","/adresse/torpenvej-40-3050-humlebaek-02100807__40_______","value:1600000|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.912292","12.473804","","","/adresse/bronzealdervej-23-2980-kokkedal-02100913__23_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Udhus","Træ","","","","","","Tagpap med lille hældning","","1992.0","Fredensborg","55.934376","12.504764","","","/adresse/nivaa-center-85-2990-nivaa-02100507__85_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Fredensborg","55.93632","12.508095","2022-01-01T00:00:00Z","Byggeår","/adresse/teglsoe-vaenge-5-2990-nivaa-02100907___5_______","value:|sqm:|lastPrice:22140250|sqmPr:167729|rooms:"
"","","","","","","","","","","","Fredensborg","55.91255","12.474267","","","/adresse/bronzealdervej-14-2980-kokkedal-02100913__14_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
