"props_pageProps_address_buildings_0_bathroomCondition","props_pageProps_address_buildings_0_buildingName","props_pageProps_address_buildings_0_externalWallMaterial","props_pageProps_address_buildings_0_heatingInstallation","props_pageProps_address_buildings_0_housingArea","props_pageProps_address_buildings_0_kitchenCondition","props_pageProps_address_buildings_0_numberOfFloors","props_pageProps_address_buildings_0_numberOfToilets","props_pageProps_address_buildings_0_roofingMaterial","props_pageProps_address_buildings_0_toiletCondition","props_pageProps_address_buildings_0_yearBuilt","props_pageProps_address_municipality_name","props_pageProps_address_coordinates_lat","props_pageProps_address_coordinates_lon","props_pageProps_address_events_0_at","props_pageProps_address_events_0_label","props_pageProps_dataLayer_virtualPagePath","props_pageProps_dataLayer_detailMetaData"
"Badeværelse i enheden","Kolonihavehus","Træ","Elvarme","59.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1976.0","Glostrup","55.700367","12.398152","1976-01-01T00:00:00Z","Byggeår","/adresse/borgm-munks-alle-7-2600-glostrup-01610040___7_______","value:200000|sqm:59|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.67265","12.389106","","","/adresse/nordstjernevej-31-2600-glostrup-01610349__31_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Metal","Fjernvarme/blokvarme","81.0","Eget køkken med afløb","3.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2019.0","Glostrup","55.66659","12.402407","2019-01-01T00:00:00Z","Byggeår","/adresse/hovedvejen-90-2-3-2600-glostrup-01610213__90__2___3","value:|sqm:81|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.68116","12.41416","","","/adresse/grankoglen-26-0-1-2600-glostrup-01610007__26_st___1","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.672928","12.388138","","","/adresse/nordstjernevej-39-2600-glostrup-01610349__39_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Kolonihavehus","Træ","Varmepumpe","63.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","2018.0","Glostrup","55.70289","12.405938","2018-01-01T00:00:00Z","Byggeår","/adresse/vaengedalen-209-2600-glostrup-01610539_209_______","value:220000|sqm:63|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.66745","12.408593","","","/adresse/hovedvejen-56c-2600-glostrup-01610213_56c_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.704643","12.426551","2003-06-30T00:00:00Z","Fri handel","/adresse/slotsherrensvej-409a-2600-glostrup-01610420409a_______","value:7200000|sqm:|lastPrice:6280000|sqmPr:undefined|rooms:"
"","","","","","","","","","","","Glostrup","55.660343","12.381969","","","/adresse/banehavestien-64-0-2600-glostrup-01610011__64_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.682053","12.413595","","","/adresse/grannaalen-1-1-2-2600-glostrup-01610006___1__1___2","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.70048","12.4253235","","","/adresse/ejbyholm-45a-2600-glostrup-01610091_45a_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Kolonihavehus","Træ","Ingen varmeinstallation","31.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1975.0","Glostrup","55.706757","12.405321","1975-01-01T00:00:00Z","Byggeår","/adresse/vaengedalen-820-2600-glostrup-01610539_820_______","value:100000|sqm:31|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Fjernvarme/blokvarme","230.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2019.0","Glostrup","55.68404","12.42616","2019-01-01T00:00:00Z","Byggeår","/adresse/dysseaasen-29-2600-glostrup-01610501__29_______","value:1026900|sqm:230|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.681404","12.413565","","","/adresse/grankoglen-6-2-2-2600-glostrup-01610007___6__2___2","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.666397","12.400466","2022-01-01T00:00:00Z","Byggeår","/adresse/noerre-alle-1a-3-5-2600-glostrup-01610373__1a__3___5","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.69841","12.401679","","","/adresse/statenevej-30-2600-glostrup-01610463__30_______","value:427400|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.660995","12.372015","","","/adresse/sydvestvej-127-1-2600-glostrup-01610473_127__1____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Hverken badeværelse eller adgang til badeværelse","Kolonihavehus","Andet materiale","Ingen varmeinstallation","31.0","Eget køkken med afløb","1.0","1.0","Andet materiale","Vandskyllende toilet i enheden","1976.0","Glostrup","55.70302","12.402836","1982-01-01T00:00:00Z","Ombygningsår","/adresse/vaengedalen-103-2600-glostrup-01610539_103_______","value:100000|sqm:31|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Fjernvarme/blokvarme","112.0","Eget køkken med afløb","2.0","2.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2017.0","Glostrup","55.681416","12.424818","2021-01-13T13:55:02.387Z","Af markedet","/adresse/gaaseager-59-2600-glostrup-01610505__59_______","value:2150000|sqm:112|lastPrice:3600000|sqmPr:32142|rooms:"
"","","","","","","","","","","","Glostrup","55.662075","12.385431","","","/adresse/sydvestvej-59-2600-glostrup-01610473__59_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.660145","12.3987","2016-05-12T00:00:00Z","Fri handel","/adresse/glosemosevej-18-2600-glostrup-01610179__18_______","value:1950000|sqm:|lastPrice:9100000|sqmPr:undefined|rooms:"
"","","","","","","","","","","","Glostrup","55.702885","12.393564","","","/adresse/borgmester-sortsoes-alle-4-2600-glostrup-01610627___4_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Udhus","Træ","","","","","","Tagpap med stor hældning","","2013.0","Glostrup","55.70459","12.413709","","","/adresse/mosetoften-35-0-2600-glostrup-01610345__35_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Kolonihavehus","Træ","Ingen varmeinstallation","62.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1975.0","Glostrup","55.70673","12.4063635","1975-01-01T00:00:00Z","Byggeår","/adresse/vaengedalen-810-2600-glostrup-01610539_810_______","value:210000|sqm:62|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Kolonihavehus","Træ","Ingen varmeinstallation","43.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1976.0","Glostrup","55.704044","12.406602","1987-01-01T00:00:00Z","Ombygningsår","/adresse/vaengedalen-403-2600-glostrup-01610539_403_______","value:160000|sqm:43|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.66181","12.385824","","","/adresse/sydvestvej-57a-1-th-2600-glostrup-01610473_57a__1__th","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.661102","12.387586","","","/adresse/baneleddet-3-1-1-2600-glostrup-01610008___3__1___1","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.671","12.420216","","","/adresse/paul-bergsoees-vej-22-2600-glostrup-01610377__22_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.70274","12.420941","","","/adresse/ejby-mosevej-175-0-2600-glostrup-01610094_175_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Kolonihavehus","Træ","Elvarme","48.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1995.0","Glostrup","55.698483","12.398659","1995-01-01T00:00:00Z","Byggeår","/adresse/kamillevaenget-47-2600-glostrup-01610617__47_______","value:170000|sqm:48|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.663425","12.372485","","","/adresse/hovedvejen-211-1-2600-glostrup-01610213_211__1____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Centralvarme med én fyringsenhed","99.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1906.0","Glostrup","55.667454","12.394982","2022-12-29T00:00:00Z","Familiehandel","/adresse/kochsvej-5-0-2600-glostrup-01610278___5_st____","value:|sqm:99|lastPrice:600000|sqmPr:6060|rooms:"
"","Bygning til kontor","Betonelementer","Centralvarme med én fyringsenhed","","","3.0","","Tagpap med lille hældning","","2007.0","Glostrup","55.667397","12.417692","","","/adresse/hovedvejen-1-0-2600-glostrup-01610213___1_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Kolonihavehus","Andet materiale","Ingen varmeinstallation","30.0","Eget køkken med afløb","1.0","1.0","Andet materiale","Vandskyllende toilet i enheden","1976.0","Glostrup","55.69777","12.3962965","1983-01-01T00:00:00Z","Ombygningsår","/adresse/karsevaenget-2-2600-glostrup-01610618___2_______","value:100000|sqm:30|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Kolonihavehus","Fibercement uden asbest","Varmepumpe","63.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2021.0","Glostrup","55.69789","12.392086","2021-01-01T00:00:00Z","Byggeår","/adresse/yasmin-rose-stien-7-2600-glostrup-01610702___7_______","value:|sqm:63|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Glostrup","55.68134","12.414502","","","/adresse/grankoglen-20-0-2-2600-glostrup-01610007__20_st___2","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Hverken badeværelse eller adgang til badeværelse","Kolonihavehus","Andet materiale","Ingen varmeinstallation","35.0","Eget køkken med afløb","1.0","1.0","Andet materiale","Vandskyllende toilet i enheden","1976.0","Glostrup","55.703625","12.402128","2022-11-14T00:00:00Z","Fri handel","/adresse/vaengedalen-10-2600-glostrup-01610539__10_______","value:6600000|sqm:35|lastPrice:1050000|sqmPr:30000|rooms:"
"","","","","","","","","","","","Glostrup","55.66075","12.382885","","","/adresse/baneleddet-47-3-3-2600-glostrup-01610008__47__3___3","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Kolonihavehus","Træ","Elvarme","49.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1975.0","Glostrup","55.699375","12.397631","2001-01-01T00:00:00Z","Ombygningsår","/adresse/kamillevaenget-16-2600-glostrup-01610617__16_______","value:130000|sqm:49|lastPrice:|sqmPr:|rooms:"
"Hverken badeværelse eller adgang til badeværelse","Kolonihavehus","Træ","Ingen varmeinstallation","35.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1976.0","Glostrup","55.70327","12.402943","1985-01-01T00:00:00Z","Ombygningsår","/adresse/vaengedalen-107-2600-glostrup-01610539_107_______","value:120000|sqm:35|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","92.0","Eget køkken med afløb","2.0","1.0","Betontagsten","Vandskyllende toilet i enheden","2015.0","Glostrup","55.66144","12.40231","2015-01-01T00:00:00Z","Byggeår","/adresse/oestbrovej-12e-1-2600-glostrup-01610548_12e__1____","value:|sqm:92|lastPrice:40000000|sqmPr:434782|rooms:"
