"props_pageProps_address_buildings_0_bathroomCondition","props_pageProps_address_buildings_0_buildingName","props_pageProps_address_buildings_0_externalWallMaterial","props_pageProps_address_buildings_0_heatingInstallation","props_pageProps_address_buildings_0_housingArea","props_pageProps_address_buildings_0_kitchenCondition","props_pageProps_address_buildings_0_numberOfFloors","props_pageProps_address_buildings_0_numberOfToilets","props_pageProps_address_buildings_0_roofingMaterial","props_pageProps_address_buildings_0_toiletCondition","props_pageProps_address_buildings_0_yearBuilt","props_pageProps_address_municipality_name","props_pageProps_address_coordinates_lat","props_pageProps_address_coordinates_lon","props_pageProps_address_events_0_at","props_pageProps_address_events_0_label","props_pageProps_dataLayer_virtualPagePath","props_pageProps_dataLayer_detailMetaData"
"","","","","","","","","","","","Albertslund","55.682137","12.391799","","","/adresse/smedeland-38b-0-tv-2600-glostrup-01650457_38b_st__tv","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","72.0","Eget køkken med afløb","5.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2021.0","Albertslund","55.659508","12.362068","2021-01-01T00:00:00Z","Byggeår","/adresse/laekrogen-118-3-3-2620-albertslund-01650007_118__3___3","value:|sqm:72|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","90.0","Eget køkken med afløb","6.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1986.0","Albertslund","55.655758","12.357219","2023-01-01T00:00:00Z","Ombygningsår","/adresse/nordmarks-alle-14-1-41-2620-albertslund-01650335__14__1__41","value:|sqm:90|lastPrice:|sqmPr:|rooms:"
"","Udhus","Træ","","","","","","Fibercement herunder asbest","","1986.0","Albertslund","55.675957","12.357972","","","/adresse/morbaerhaven-85-1-2620-albertslund-01650327__85______1","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Carport","Træ","","","","","","Andet materiale","","1993.0","Albertslund","55.66898","12.362405","","","/adresse/bispehusene-78-2620-albertslund-01650038__78_______","value:116500000|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Betonelementer","Fjernvarme/blokvarme","61.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1973.0","Albertslund","55.67662","12.349447","2002-01-28T00:00:00Z","Fri handel","/adresse/galgebakken-neder-922-2620-albertslund-01650122_922_______","value:|sqm:61|lastPrice:7200000|sqmPr:118032|rooms:"
"","","","","","","","","","","","Albertslund","55.685287","12.372266","","","/adresse/herstedoester-kirkestraede-6-2620-albertslund-01650207___6_______","value:600000|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","89.0","Eget køkken med afløb","5.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2021.0","Albertslund","55.659508","12.362068","2021-01-01T00:00:00Z","Byggeår","/adresse/laekrogen-118-4-4-2620-albertslund-01650007_118__4___4","value:|sqm:89|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.686802","12.393595","","","/adresse/fabriksparken-6-2600-glostrup-01650098___6_______","value:640000|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.676697","12.361911","","","/adresse/morbaerhaven-66m-2620-albertslund-01650327_66m_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.67633","12.358543","","","/adresse/morbaerhaven-82f-2620-albertslund-01650327_82f_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","128.0","Eget køkken med afløb","1.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1973.0","Albertslund","55.67795","12.346818","2002-01-28T00:00:00Z","Fri handel","/adresse/galgebakken-sten-402-2620-albertslund-01650125_402_______","value:|sqm:128|lastPrice:7200000|sqmPr:56250|rooms:"
"","","","","","","","","","","","Albertslund","55.676865","12.361938","","","/adresse/morbaerhaven-66g-2620-albertslund-01650327_66g_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.677227","12.356382","","","/adresse/morbaerhaven-24a-2620-albertslund-01650327_24a_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.677082","12.394228","","","/adresse/malervangen-19a-1-th-2600-glostrup-01650322_19a__1__th","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","71.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2021.0","Albertslund","55.668903","12.338907","2021-01-01T00:00:00Z","Byggeår","/adresse/randager-1f-2620-albertslund-01650370__1f_______","value:|sqm:71|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Fibercement uden asbest","Fjernvarme/blokvarme","119.0","Eget køkken med afløb","2.0","2.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2014.0","Albertslund","55.67098","12.3551445","2014-01-01T00:00:00Z","Byggeår","/adresse/tornegaardsvej-33-2620-albertslund-01652714__33_______","value:2050000|sqm:119|lastPrice:1949500|sqmPr:16382|rooms:"
"","","","","","","","","","","","Albertslund","55.676155","12.357291","","","/adresse/morbaerhaven-83f-2620-albertslund-01650327_83f_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.677734","12.394953","","","/adresse/malervangen-21d-4-mf-2600-glostrup-01650322_21d__4__mf","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.677128","12.361227","","","/adresse/morbaerhaven-35e-2620-albertslund-01650327_35e_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.675465","12.360268","","","/adresse/morbaerhaven-107d-2620-albertslund-01650327107d_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Bygning til kontor","Mursten","Fjernvarme/blokvarme","","","1.0","","Tagpap med lille hældning","","1983.0","Albertslund","55.680363","12.3751","","","/adresse/formervangen-12-2600-glostrup-01650108__12_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.676136","12.355627","","","/adresse/morbaerhaven-1l-2620-albertslund-01650327__1l_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.6767","12.362695","","","/adresse/morbaerhaven-68c-2620-albertslund-01650327_68c_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","25.0","Eget køkken med afløb","1.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1973.0","Albertslund","55.677353","12.347627","2002-01-28T00:00:00Z","Fri handel","/adresse/galgebakken-neder-104a-2620-albertslund-01650122104a_______","value:|sqm:25|lastPrice:7200000|sqmPr:288000|rooms:"
"","","","","","","","","","","","Albertslund","55.668644","12.367325","","","/adresse/herstedvang-12-2-mf-2620-albertslund-01650175__12__2__mf","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.673737","12.372689","","","/adresse/tjoernehusene-5-2600-glostrup-01650531___5_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Udhus","Træ","Ingen varmeinstallation","","","1.0","","Fibercement uden asbest","","2010.0","Albertslund","55.680435","12.378742","","","/adresse/naverland-20-0-2600-glostrup-01650333__20_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.6717","12.351359","","","/adresse/rimbuen-44-2620-albertslund-01650378__44_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","88.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2021.0","Albertslund","55.66886","12.338224","2021-01-01T00:00:00Z","Byggeår","/adresse/randager-9h-2620-albertslund-01650370__9h_______","value:|sqm:88|lastPrice:|sqmPr:|rooms:"
"","Udhus","","","","","","","","","","Albertslund","55.66455","12.351162","","","/adresse/damgaardsvej-12-2620-albertslund-01650065__12_______","value:8000000|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.66465","12.362497","","","/adresse/roholmsvej-4c-2620-albertslund-01650400__4c_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","57.0","Eget køkken med afløb","7.0","1.0","Tegl","Vandskyllende toilet i enheden","2021.0","Albertslund","55.656948","12.360119","2021-01-01T00:00:00Z","Byggeår","/adresse/raadhusdammen-13-0-th-2620-albertslund-01650434__13_st__th","value:|sqm:57|lastPrice:|sqmPr:|rooms:"
"","Garage","","","","","","","","","","Albertslund","55.661217","12.354262","","","/adresse/groenneled-9-1-2620-albertslund-01650145___9__1____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.677643","12.395025","","","/adresse/malervangen-21e-3-tv-2600-glostrup-01650322_21e__3__tv","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.675766","12.361319","","","/adresse/morbaerhaven-92m-2620-albertslund-01650327_92m_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Bygning til kontor","Mursten","Centralvarme med én fyringsenhed","","","1.0","","Tagpap med stor hældning","","1954.0","Albertslund","55.66369","12.37066","2005-03-08T00:00:00Z","Fri handel","/adresse/roskildevej-5-2620-albertslund-01650410___5_______","value:18900000|sqm:|lastPrice:27778770|sqmPr:undefined|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Fjernvarme/blokvarme","101.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","2015.0","Albertslund","55.668736","12.356278","2015-01-01T00:00:00Z","Byggeår","/adresse/alberts-have-39-2620-albertslund-01650006__39_______","value:|sqm:101|lastPrice:21156800|sqmPr:209473|rooms:"
"Badeværelse i enheden","Række- og kædehus","Betonelementer","Fjernvarme/blokvarme","87.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1973.0","Albertslund","55.675613","12.347512","2002-01-28T00:00:00Z","Fri handel","/adresse/galgebakken-soender-612-2620-albertslund-01650126_612_______","value:|sqm:87|lastPrice:7200000|sqmPr:82758|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Fjernvarme/blokvarme","130.0","Eget køkken med afløb","3.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","2015.0","Albertslund","55.668816","12.356266","2015-01-01T00:00:00Z","Byggeår","/adresse/alberts-have-41-2620-albertslund-01650006__41_______","value:|sqm:130|lastPrice:21156800|sqmPr:162744|rooms:"
"","Udhus","Træ","","","","","","Andet materiale","","1977.0","Albertslund","55.679718","12.388232","","","/adresse/naverland-2-16-2600-glostrup-01650333___2_16____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Betonelementer","Fjernvarme/blokvarme","134.0","Eget køkken med afløb","2.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1973.0","Albertslund","55.67634","12.349642","2002-01-28T00:00:00Z","Fri handel","/adresse/galgebakken-neder-931-2620-albertslund-01650122_931_______","value:|sqm:134|lastPrice:7200000|sqmPr:53731|rooms:"
"","","","","","","","","","","","Albertslund","55.676327","12.362189","","","/adresse/morbaerhaven-74e-2620-albertslund-01650327_74e_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.667515","12.359785","","","/adresse/roholmsvej-17b-2620-albertslund-01650400_17b_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.675915","12.358692","","","/adresse/morbaerhaven-87m-2620-albertslund-01650327_87m_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.68189","12.391296","","","/adresse/smedeland-38f-0-tv-2600-glostrup-01650457_38f_st__tv","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.67566","12.360967","","","/adresse/morbaerhaven-102d-2620-albertslund-01650327102d_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.65626","12.352567","","","/adresse/skolegangen-1-2-12-2620-albertslund-01650441___1__2__12","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.66178","12.347899","","","/adresse/roskildevej-143a-a-2620-albertslund-01650410143a______a","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Garage","Andet materiale","Ingen varmeinstallation","","","","","Tagpap med lille hældning","","1972.0","Albertslund","55.685116","12.393063","","","/adresse/fabriksparken-14-1-2600-glostrup-01650098__14__1____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Metal","Fjernvarme/blokvarme","54.0","Eget køkken med afløb","3.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1966.0","Albertslund","55.65338","12.337467","2000-01-01T00:00:00Z","Ombygningsår","/adresse/kanalens-kvt-198-1-tv-2620-albertslund-01650250_198__1__tv","value:|sqm:54|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Betonelementer","Fjernvarme/blokvarme","134.0","Eget køkken med afløb","2.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1973.0","Albertslund","55.676052","12.349224","2002-01-28T00:00:00Z","Fri handel","/adresse/galgebakken-soender-914-2620-albertslund-01650126_914_______","value:|sqm:134|lastPrice:7200000|sqmPr:53731|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Fjernvarme/blokvarme","181.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1925.0","Albertslund","55.675377","12.33795","2019-01-01T00:00:00Z","Ombygningsår","/adresse/storstraede-21m-2620-albertslund-01650514_21m_______","value:|sqm:181|lastPrice:|sqmPr:|rooms:"
"","Udhus","Træ","","","","","","Andet materiale","","1977.0","Albertslund","55.679718","12.388232","","","/adresse/naverland-2-0-2600-glostrup-01650333___2_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Betonelementer","Fjernvarme/blokvarme","59.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1973.0","Albertslund","55.677177","12.345168","2022-01-01T00:00:00Z","Ombygningsår","/adresse/galgebakken-skraent-615-2620-albertslund-01650124_615_______","value:|sqm:59|lastPrice:7200000|sqmPr:122033|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","80.0","Eget køkken med afløb","10.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2015.0","Albertslund","55.656883","12.352615","2015-01-01T00:00:00Z","Byggeår","/adresse/stationsporten-10-5-16-2620-albertslund-01650485__10__5__16","value:|sqm:80|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","56.0","Eget køkken med afløb","2.0","1.0","Tegl","Vandskyllende toilet i enheden","1989.0","Albertslund","55.671375","12.351441","1989-01-01T00:00:00Z","Byggeår","/adresse/rimbuen-8-2620-albertslund-01650378___8_______","value:|sqm:56|lastPrice:|sqmPr:|rooms:"
"","Bygning til kontor","Mursten","Centralvarme med én fyringsenhed","","","1.0","","Fibercement herunder asbest","","1965.0","Albertslund","55.668335","12.36848","","","/adresse/herstedvang-10d-2620-albertslund-01650175_10d_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Udhus","Mursten","Ingen varmeinstallation","","","","","Metal","","1939.0","Albertslund","55.660744","12.335534","","","/adresse/roskildevej-207-0-2620-albertslund-01650410_207_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.677208","12.3387375","","","/adresse/herstedvester-kirkevej-2-0-2620-albertslund-01650178___2_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Betonelementer","Fjernvarme/blokvarme","46.0","Eget køkken med afløb","1.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1965.0","Albertslund","55.65436","12.33594","1965-01-01T00:00:00Z","Byggeår","/adresse/hjulets-kvt-4a-0-tv-2620-albertslund-01650225__4a_st__tv","value:|sqm:46|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.657497","12.35262","","","/adresse/vognporten-10-4-7-2620-albertslund-01650550__10__4___7","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.67649","12.362549","","","/adresse/morbaerhaven-71h-2620-albertslund-01650327_71h_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.69077","12.371602","2011-12-23T00:00:00Z","Fri handel","/adresse/herstedoestervej-81-2620-albertslund-01650209__81_______","value:3150000|sqm:|lastPrice:5300000|sqmPr:undefined|rooms:"
"","Udhus","Mursten","Ingen varmeinstallation","","","","","Tegl","","1981.0","Albertslund","55.669693","12.343617","","","/adresse/herstedvestervej-50-2620-albertslund-01650190__50_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.679195","12.386536","","","/adresse/naverland-3-1-2600-glostrup-01650333___3__1____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.67594","12.35902","","","/adresse/morbaerhaven-88c-2620-albertslund-01650327_88c_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Fjernvarme/blokvarme","150.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2016.0","Albertslund","55.66553","12.348978","2016-01-01T00:00:00Z","Byggeår","/adresse/kastanievej-7-2620-albertslund-01650261___7_______","value:2600000|sqm:150|lastPrice:1495000|sqmPr:9966|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","88.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2022.0","Albertslund","55.67283","12.363699","2022-01-01T00:00:00Z","Byggeår","/adresse/roholmsvej-118-1-8-2620-albertslund-01650400_118__1___8","value:|sqm:88|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","93.0","Eget køkken med afløb","1.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1973.0","Albertslund","55.677353","12.348614","2002-01-28T00:00:00Z","Fri handel","/adresse/galgebakken-over-403a-2620-albertslund-01650123403a_______","value:|sqm:93|lastPrice:7200000|sqmPr:77419|rooms:"
"","","","","","","","","","","","Albertslund","55.675777","12.358888","","","/adresse/morbaerhaven-96g-2620-albertslund-01650327_96g_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.676666","12.394653","","","/adresse/malervangen-15-2600-glostrup-01650322__15_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Bygning til kontor","Mursten","Fjernvarme/blokvarme","","","2.0","","Tagpap med lille hældning","","1986.0","Albertslund","55.665543","12.366134","2016-11-17T00:00:00Z","Fri handel","/adresse/roervang-10-2620-albertslund-01650432__10_______","value:17200000|sqm:|lastPrice:17000000|sqmPr:undefined|rooms:"
"","","","","","","","","","","","Albertslund","55.666885","12.35864","","","/adresse/roholmsvej-15c-2620-albertslund-01650400_15c_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.659508","12.362068","","","/adresse/laekrogen-118-2620-albertslund-01650007_118_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Betonelementer","Fjernvarme/blokvarme","69.0","Eget køkken med afløb","1.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1965.0","Albertslund","55.65569","12.335777","2022-01-01T00:00:00Z","Ombygningsår","/adresse/hjulets-kvt-13e-2620-albertslund-01650225_13e_______","value:|sqm:69|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Betonelementer","Fjernvarme/blokvarme","67.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1965.0","Albertslund","55.66654","12.329753","2020-01-01T00:00:00Z","Ombygningsår","/adresse/rugens-kvt-2d-2620-albertslund-01650423__2d_______","value:|sqm:67|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.67396","12.382925","","","/adresse/haveforeningen-hersted-24-2600-glostrup-01650162__24_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Albertslund","55.677483","12.36128","","","/adresse/morbaerhaven-54b-2620-albertslund-01650327_54b_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","134.0","Eget køkken med afløb","2.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1973.0","Albertslund","55.679707","12.3452835","2002-01-28T00:00:00Z","Fri handel","/adresse/galgebakken-vester-215-2620-albertslund-01650128_215_______","value:|sqm:134|lastPrice:7200000|sqmPr:53731|rooms:"
