props_pageProps_address_buildings_0_bathroomCondition,props_pageProps_address_buildings_0_buildingName,props_pageProps_address_buildings_0_externalWallMaterial,props_pageProps_address_buildings_0_heatingInstallation,props_pageProps_address_buildings_0_housingArea,props_pageProps_address_buildings_0_kitchenCondition,props_pageProps_address_buildings_0_numberOfFloors,props_pageProps_address_buildings_0_numberOfToilets,props_pageProps_address_buildings_0_roofingMaterial,props_pageProps_address_buildings_0_toiletCondition,props_pageProps_address_buildings_0_yearBuilt,props_pageProps_address_municipality_name,props_pageProps_address_coordinates_lat,props_pageProps_address_coordinates_lon,props_pageProps_address_events_0_at,props_pageProps_address_events_0_label,props_pageProps_dataLayer_virtualPagePath,props_pageProps_dataLayer_detailMetaData
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762848,12.508762,2014-11-21T00:00:01Z,Af markedet,/adresse/agerbovej-9-1-tv-2800-kongens-lyngby-01730009___9__1__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762848,12.508762,2011-03-24T08:34:35.137Z,Af markedet,/adresse/agerbovej-9-2-th-2800-kongens-lyngby-01730009___9__2__th,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762848,12.508762,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-9-2-tv-2800-kongens-lyngby-01730009___9__2__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762917,12.508354,2019-05-30T12:14:59.403Z,Af markedet,/adresse/agerbovej-10-0-th-2800-kongens-lyngby-01730009__10_st__th,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762917,12.508354,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-10-0-tv-2800-kongens-lyngby-01730009__10_st__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762917,12.508354,2011-06-30T08:08:25.843Z,Af markedet,/adresse/agerbovej-10-1-th-2800-kongens-lyngby-01730009__10__1__th,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762917,12.508354,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-10-1-tv-2800-kongens-lyngby-01730009__10__1__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762917,12.508354,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-10-2-th-2800-kongens-lyngby-01730009__10__2__th,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762917,12.508354,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-10-2-tv-2800-kongens-lyngby-01730009__10__2__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,66.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762737,12.508786,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-11-0-th-2800-kongens-lyngby-01730009__11_st__th,value:|sqm:66|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762737,12.508786,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-11-0-tv-2800-kongens-lyngby-01730009__11_st__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,66.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762737,12.508786,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-11-1-th-2800-kongens-lyngby-01730009__11__1__th,value:|sqm:66|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762737,12.508786,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-11-1-tv-2800-kongens-lyngby-01730009__11__1__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,66.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762737,12.508786,2013-03-23T23:33:20.93Z,Af markedet,/adresse/agerbovej-11-2-th-2800-kongens-lyngby-01730009__11__2__th,value:|sqm:66|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762737,12.508786,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-11-2-tv-2800-kongens-lyngby-01730009__11__2__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762825,12.508383,2011-02-09T18:22:58.38Z,Af markedet,/adresse/agerbovej-12-0-th-2800-kongens-lyngby-01730009__12_st__th,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762825,12.508383,2013-09-07T01:27:37.1Z,Af markedet,/adresse/agerbovej-12-0-tv-2800-kongens-lyngby-01730009__12_st__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762825,12.508383,2014-02-28T15:54:52.78Z,Af markedet,/adresse/agerbovej-12-1-th-2800-kongens-lyngby-01730009__12__1__th,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762825,12.508383,2011-12-15T09:26:14.13Z,Af markedet,/adresse/agerbovej-12-1-tv-2800-kongens-lyngby-01730009__12__1__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762825,12.508383,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-12-2-th-2800-kongens-lyngby-01730009__12__2__th,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762825,12.508383,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-12-2-tv-2800-kongens-lyngby-01730009__12__2__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.76272,12.508408,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-14-0-th-2800-kongens-lyngby-01730009__14_st__th,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.76272,12.508408,2014-08-19T07:27:00.29Z,Af markedet,/adresse/agerbovej-14-0-tv-2800-kongens-lyngby-01730009__14_st__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.76272,12.508408,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-14-1-th-2800-kongens-lyngby-01730009__14__1__th,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.76272,12.508408,2012-01-24T01:14:32.533Z,Af markedet,/adresse/agerbovej-14-1-tv-2800-kongens-lyngby-01730009__14__1__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.76272,12.508408,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-14-2-th-2800-kongens-lyngby-01730009__14__2__th,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.76272,12.508408,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-14-2-tv-2800-kongens-lyngby-01730009__14__2__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762608,12.50841,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-16-0-th-2800-kongens-lyngby-01730009__16_st__th,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762608,12.50841,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-16-0-tv-2800-kongens-lyngby-01730009__16_st__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762608,12.50841,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-16-1-th-2800-kongens-lyngby-01730009__16__1__th,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762608,12.50841,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-16-1-tv-2800-kongens-lyngby-01730009__16__1__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762608,12.50841,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-16-2-th-2800-kongens-lyngby-01730009__16__2__th,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,55.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1938.0,Lyngby-Taarbæk,55.762608,12.50841,1938-01-01T00:00:00Z,Byggeår,/adresse/agerbovej-16-2-tv-2800-kongens-lyngby-01730009__16__2__tv,value:|sqm:55|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Varmepumpe,135.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1936.0,Lyngby-Taarbæk,55.761913,12.494854,2021-07-30T10:00:47.87Z,Af markedet,/adresse/agermaanevej-1-2800-kongens-lyngby-01730010___1_______,value:5040000|sqm:135|lastPrice:6425000|sqmPr:47592|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Varmepumpe,150.0,Eget køkken med afløb,1.0,2.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1933.0,Lyngby-Taarbæk,55.761723,12.494441,2015-04-27T16:04:01.54Z,Af markedet,/adresse/agermaanevej-3-2800-kongens-lyngby-01730010___3_______,value:3700000|sqm:150|lastPrice:2865000|sqmPr:19100|rooms:
,,,,,,,,,,,Lyngby-Taarbæk,55.76206,12.494419,,,/adresse/agermaanevej-4-0-2800-kongens-lyngby-01730010___4_st____,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Lyngby-Taarbæk,55.76206,12.494419,2004-01-16T00:00:00Z,Fri handel,/adresse/agermaanevej-4-1-2800-kongens-lyngby-01730010___4__1____,value:1400000|sqm:|lastPrice:1600000|sqmPr:undefined|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Varmepumpe,139.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1974.0,Lyngby-Taarbæk,55.761337,12.494094,2000-10-10T00:00:00Z,Familiehandel,/adresse/agermaanevej-5-2800-kongens-lyngby-01730010___5_______,value:3100000|sqm:139|lastPrice:1800000|sqmPr:12949|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,214.0,Eget køkken med afløb,2.0,2.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1934.0,Lyngby-Taarbæk,55.761665,12.494159,2021-07-21T00:00:00Z,Fri handel,/adresse/agermaanevej-7-0-2800-kongens-lyngby-01730010___7_st____,value:|sqm:214|lastPrice:8500000|sqmPr:39719|rooms:
,Carport,Mursten,,,,,,Tagpap med stor hældning,,1981.0,Lyngby-Taarbæk,55.761665,12.494159,,,/adresse/agermaanevej-7-1-2800-kongens-lyngby-01730010___7__1____,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,109.0,Eget køkken med afløb,1.0,1.0,Fibercement uden asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.785625,12.460927,2022-01-01T00:00:00Z,Ombygningsår,/adresse/agernvej-1-2830-virum-01730011___1_______,value:2550000|sqm:109|lastPrice:4800000|sqmPr:44036|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,104.0,Eget køkken med afløb,1.0,1.0,Andet materiale,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.78563,12.460746,2012-01-01T00:00:00Z,Ombygningsår,/adresse/agernvej-3-2830-virum-01730011___3_______,value:2600000|sqm:104|lastPrice:2510000|sqmPr:24134|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,100.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.78564,12.460542,2001-08-06T00:00:00Z,Fri handel,/adresse/agernvej-5-2830-virum-01730011___5_______,value:2450000|sqm:100|lastPrice:1870000|sqmPr:18700|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,109.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.78564,12.460385,2016-01-01T00:00:00Z,Ombygningsår,/adresse/agernvej-7-2830-virum-01730011___7_______,value:2500000|sqm:109|lastPrice:2650000|sqmPr:24311|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,175.0,Eget køkken med afløb,1.0,2.0,Andet materiale,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.785686,12.460155,2019-11-12T11:43:44.967Z,Af markedet,/adresse/agernvej-9-2830-virum-01730011___9_______,value:4450000|sqm:175|lastPrice:9150000|sqmPr:52285|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,112.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.785824,12.460412,2016-11-03T00:00:00Z,Fri handel,/adresse/agernvej-11-2830-virum-01730011__11_______,value:3150000|sqm:112|lastPrice:1800000|sqmPr:16071|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,91.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.785927,12.460442,2021-05-21T00:00:00Z,Fri handel,/adresse/agernvej-13-2830-virum-01730011__13_______,value:2650000|sqm:91|lastPrice:5410000|sqmPr:59450|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,90.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.786026,12.460447,2023-10-19T14:54:38.505778Z,Af markedet,/adresse/agernvej-15-2830-virum-01730011__15_______,value:2700000|sqm:90|lastPrice:965000|sqmPr:10722|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,119.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.78619,12.460581,2019-01-01T00:00:00Z,Ombygningsår,/adresse/agernvej-17-2830-virum-01730011__17_______,value:3150000|sqm:119|lastPrice:3900000|sqmPr:32773|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,90.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.786293,12.460593,2023-08-24T00:00:00Z,Fri handel,/adresse/agernvej-19-2830-virum-01730011__19_______,value:2550000|sqm:90|lastPrice:4800000|sqmPr:53333|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,90.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.786392,12.460605,2018-02-15T00:00:00Z,Fri handel,/adresse/agernvej-21-2830-virum-01730011__21_______,value:2550000|sqm:90|lastPrice:3770000|sqmPr:41888|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,116.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.786495,12.460619,1993-08-30T00:00:00Z,Fri handel,/adresse/agernvej-23-2830-virum-01730011__23_______,value:2950000|sqm:116|lastPrice:1130000|sqmPr:9741|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,119.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.78663,12.460781,2022-07-19T07:37:48.075309Z,Af markedet,/adresse/agernvej-25-2830-virum-01730011__25_______,value:3000000|sqm:119|lastPrice:6295000|sqmPr:52899|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,102.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.786724,12.460789,2006-01-01T00:00:00Z,Ombygningsår,/adresse/agernvej-27-2830-virum-01730011__27_______,value:2600000|sqm:102|lastPrice:2200000|sqmPr:21568|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,90.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.786816,12.460798,2017-04-26T07:16:50.203Z,Af markedet,/adresse/agernvej-29-2830-virum-01730011__29_______,value:2550000|sqm:90|lastPrice:3800000|sqmPr:42222|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,90.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.786926,12.46082,1957-01-01T00:00:00Z,Byggeår,/adresse/agernvej-31-2830-virum-01730011__31_______,value:2450000|sqm:90|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,123.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.78709,12.460985,2021-12-01T15:32:19.917Z,Af markedet,/adresse/agernvej-33-2830-virum-01730011__33_______,value:2600000|sqm:123|lastPrice:5400000|sqmPr:43902|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,108.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.78718,12.460994,2010-01-01T00:00:00Z,Ombygningsår,/adresse/agernvej-35-2830-virum-01730011__35_______,value:2650000|sqm:108|lastPrice:3495000|sqmPr:32361|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,90.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1958.0,Lyngby-Taarbæk,55.787296,12.461002,1958-01-01T00:00:00Z,Byggeår,/adresse/agernvej-37-2830-virum-01730011__37_______,value:2350000|sqm:90|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,91.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1958.0,Lyngby-Taarbæk,55.78739,12.461022,2020-10-20T15:11:53.707Z,Af markedet,/adresse/agernvej-39-2830-virum-01730011__39_______,value:2500000|sqm:91|lastPrice:3995000|sqmPr:43901|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,90.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.787598,12.46108,1996-01-08T00:00:00Z,Fri handel,/adresse/agernvej-41-2830-virum-01730011__41_______,value:2750000|sqm:90|lastPrice:894710|sqmPr:9941|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,90.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.7876,12.461255,1957-01-01T00:00:00Z,Byggeår,/adresse/agernvej-43-2830-virum-01730011__43_______,value:2350000|sqm:90|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,90.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1957.0,Lyngby-Taarbæk,55.7876,12.461436,2023-05-17T12:20:20.831009Z,Af markedet,/adresse/agernvej-45-2830-virum-01730011__45_______,value:2300000|sqm:90|lastPrice:4000000|sqmPr:44444|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Fjernvarme/blokvarme,107.0,Eget køkken med afløb,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1954.0,Lyngby-Taarbæk,55.773716,12.514834,1954-01-01T00:00:00Z,Byggeår,/adresse/agervang-1-2800-kongens-lyngby-01730012___1_______,value:|sqm:107|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Fjernvarme/blokvarme,107.0,Eget køkken med afløb,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1954.0,Lyngby-Taarbæk,55.77371,12.515018,1954-01-01T00:00:00Z,Byggeår,/adresse/agervang-3-2800-kongens-lyngby-01730012___3_______,value:|sqm:107|lastPrice:|sqmPr:|rooms:
