"props_pageProps_address_buildings_0_bathroomCondition","props_pageProps_address_buildings_0_buildingName","props_pageProps_address_buildings_0_externalWallMaterial","props_pageProps_address_buildings_0_heatingInstallation","props_pageProps_address_buildings_0_housingArea","props_pageProps_address_buildings_0_kitchenCondition","props_pageProps_address_buildings_0_numberOfFloors","props_pageProps_address_buildings_0_numberOfToilets","props_pageProps_address_buildings_0_roofingMaterial","props_pageProps_address_buildings_0_toiletCondition","props_pageProps_address_buildings_0_yearBuilt","props_pageProps_address_municipality_name","props_pageProps_address_coordinates_lat","props_pageProps_address_coordinates_lon","props_pageProps_address_events_0_at","props_pageProps_address_events_0_label","props_pageProps_dataLayer_virtualPagePath","props_pageProps_dataLayer_detailMetaData"
"","Garage","Letbetonsten","","","","","","Tagpap med stor hældning","","1980.0","Herlev","55.716312","12.448532","","","/adresse/harmonivej-2-2730-herlev-01632511___2_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.72206","12.43036","","","/adresse/engloebet-38-0-th-2730-herlev-01631575__38_st__th","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.720078","12.445662","","","/adresse/stationsalleen-32-2730-herlev-01637779__32_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.74026","12.409517","","","/adresse/gammavej-5-2730-herlev-01632033___5_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.71524","12.427364","","","/adresse/marielundvej-34a-0-2730-herlev-01635662_34a_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.72423","12.439366","","","/adresse/herlev-torv-24a-1-110-2730-herlev-01633102_24a__1_110","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.71976","12.433065","","","/adresse/vasekaer-1d-7-2-2730-herlev-01638961__1d__7___2","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.744015","12.442032","","","/adresse/hf.-klausdalsbro-131-2730-herlev-01634780_131_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","126.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1946.0","Herlev","55.73798","12.443726","2012-12-19T00:00:00Z","Fri handel","/adresse/koellegaardsvej-56-2730-herlev-01635416__56_______","value:1950000|sqm:126|lastPrice:1835000|sqmPr:14563|rooms:"
"","","","","","","","","","","","Herlev","55.720234","12.42452","","","/adresse/ellekaer-7d-0-17-2730-herlev-01631427__7d_st__17","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","87.0","Eget køkken med afløb","2.0","1.0","Tegl","Vandskyllende toilet i enheden","2011.0","Herlev","55.742897","12.41635","2019-12-02T00:00:00Z","Øvrigt","/adresse/gammel-klausdalsbrovej-485e-0-2730-herlev-01632030485e_st____","value:1650000|sqm:87|lastPrice:3800000|sqmPr:43678|rooms:"
"","","","","","","","","","","","Herlev","55.723083","12.436892","","","/adresse/herlev-hovedgade-145-2730-herlev-01633003_145_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","3.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1955.0","Herlev","55.721203","12.445118","2013-05-27T00:00:00Z","Fri handel","/adresse/herlev-hovedgade-87b-3-1-2730-herlev-01633003_87b__3___1","value:1400000|sqm:106|lastPrice:2695000|sqmPr:25424|rooms:"
"","","","","","","","","","","","Herlev","55.716125","12.4270315","","","/adresse/marielundvej-30-0-2730-herlev-01635662__30_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.719757","12.43522","","","/adresse/hoerkaer-8k-4-3-2730-herlev-01634086__8k__4___3","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.720093","12.435236","","","/adresse/hoerkaer-7m-2-3-2730-herlev-01634086__7m__2___3","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.74301","12.440921","","","/adresse/hf.-klausdalsbro-106-2730-herlev-01634780_106_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","120.0","Eget køkken med afløb","7.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2018.0","Herlev","55.71804","12.438385","2018-01-01T00:00:00Z","Byggeår","/adresse/hoerkaer-19b-3-3-2730-herlev-01634086_19b__3___3","value:|sqm:120|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.722366","12.439486","","","/adresse/gaaseholmvej-44-2730-herlev-01632412__44_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.741425","12.442682","","","/adresse/nyvang-oestvej-8-2730-herlev-01634782___8_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.71937","12.435202","","","/adresse/hoerkaer-8p-7-3-2730-herlev-01634086__8p__7___3","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.72072","12.434729","","","/adresse/hoerkaer-7d-5-1-2730-herlev-01634086__7d__5___1","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.719734","12.435508","","","/adresse/hoerkaer-8m-9-4-2730-herlev-01634086__8m__9___4","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","98.0","Eget køkken med afløb","11.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2019.0","Herlev","55.71741","12.437299","2019-05-01T00:00:00Z","Fri handel","/adresse/hoerkaer-21c-3-1-2730-herlev-01634086_21c__3___1","value:1650000|sqm:98|lastPrice:2800000|sqmPr:28571|rooms:"
"","","","","","","","","","","","Herlev","55.717228","12.438327","","","/adresse/hoerkaer-23-5-8-2730-herlev-01634086__23__5___8","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.739525","12.402415","","","/adresse/pf.-rytterhaven-11-2730-herlev-01632036__11_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.72058","12.435554","","","/adresse/hoerkaer-7g-6-2-2730-herlev-01634086__7g__6___2","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.7402","12.441284","","","/adresse/nyvang-vestvej-23-2730-herlev-01634784__23_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.72017","12.429146","","","/adresse/marielundvej-17c-0-2730-herlev-01635662_17c_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.72692","12.445925","","","/adresse/ederlandsvej-23l-2730-herlev-01631280_23l_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Fibercement uden asbest","Varmepumpe","131.0","Eget køkken med afløb","2.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2012.0","Herlev","55.742195","12.409867","2012-01-01T00:00:00Z","Byggeår","/adresse/teglvaerkshaven-49-2730-herlev-01638174__49_______","value:|sqm:131|lastPrice:9750000|sqmPr:74427|rooms:"
"","","","","","","","","","","","Herlev","55.74289","12.422349","","","/adresse/dildhaven-55-2730-herlev-01630995__55_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.73554","12.422052","","","/adresse/tvedvangen-200a-2730-herlev-01638715200a_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Centralvarme med én fyringsenhed","165.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","2012.0","Herlev","55.737556","12.413431","2012-01-01T00:00:00Z","Byggeår","/adresse/groensvinget-20-2730-herlev-01632265__20_______","value:3150000|sqm:165|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.72354","12.440872","","","/adresse/herlev-ringvej-15-10-1040-2730-herlev-01633052__15_101040","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.72499","12.439181","","","/adresse/herlev-torv-28e-2730-herlev-01633102_28e_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Andet materiale","Fjernvarme/blokvarme","107.0","Eget køkken med afløb","3.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2013.0","Herlev","55.718758","12.43804","2013-01-01T00:00:00Z","Byggeår","/adresse/fatningen-5-1-5-2730-herlev-01634091___5__1___5","value:|sqm:107|lastPrice:13214766|sqmPr:123502|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","102.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2013.0","Herlev","55.71899","12.438375","2013-01-01T00:00:00Z","Byggeår","/adresse/soklen-1-1-2-2730-herlev-01634090___1__1___2","value:|sqm:102|lastPrice:14813326|sqmPr:145228|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","90.0","Eget køkken med afløb","10.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","2022.0","Herlev","55.713245","12.431485","2022-01-01T00:00:00Z","Byggeår","/adresse/lyskaer-13c-3-th-2730-herlev-01635564_13c__3__th","value:|sqm:90|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.739994","12.409682","","","/adresse/lenesvej-34-2730-herlev-01632034__34_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.73218","12.444345","","","/adresse/borgmester-ib-juuls-vej-13-2730-herlev-01636498__13_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","121.0","Eget køkken med afløb","7.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2018.0","Herlev","55.717937","12.4388485","2018-01-01T00:00:00Z","Byggeår","/adresse/hoerkaer-19c-6-1-2730-herlev-01634086_19c__6___1","value:|sqm:121|lastPrice:18500000|sqmPr:152892|rooms:"
"","","","","","","","","","","","Herlev","55.7199","12.433912","","","/adresse/hoerkaer-8d-1-2-2730-herlev-01634086__8d__1___2","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.7098","12.425207","","","/adresse/hf.-islegaard-274-2730-herlev-01635665_274_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.719643","12.443081","","","/adresse/toggangen-53-4-2730-herlev-01638280__53__4____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.717228","12.438327","","","/adresse/hoerkaer-23-2-9-2730-herlev-01634086__23__2___9","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.719597","12.433024","","","/adresse/vasekaer-1c-5-3-2730-herlev-01638961__1c__5___3","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.740864","12.421685","","","/adresse/melissehaven-24a-0-2730-herlev-01635675_24a_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.720234","12.42452","","","/adresse/ellekaer-7d-0-13-2730-herlev-01631427__7d_st__13","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.728336","12.437948","","","/adresse/herlevgaardsvej-32b-2730-herlev-01633151_32b_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.71949","12.4408245","","","/adresse/mandolinvej-12-2730-herlev-01635613__12_______","value:459500|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.740425","12.401683","","","/adresse/hf.-syvendehus-1-2730-herlev-01632040___1_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.710976","12.426878","","","/adresse/hf.-islegaard-252-2730-herlev-01635665_252_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.73883","12.403254","","","/adresse/pf.-rytterhaven-33-2730-herlev-01632036__33_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.744102","12.444325","","","/adresse/hf.-klausdalsbro-230-2730-herlev-01634780_230_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.711082","12.426664","","","/adresse/hf.-islegaard-277-2730-herlev-01635665_277_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.723625","12.439254","","","/adresse/herlev-torv-2-0-36-2730-herlev-01633102___2_st__36","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","72.0","Eget køkken med afløb","8.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2020.0","Herlev","55.723465","12.441872","2020-01-01T00:00:00Z","Byggeår","/adresse/herlev-ringvej-4b-2-tv-2730-herlev-01633052__4b__2__tv","value:|sqm:72|lastPrice:16000000|sqmPr:222222|rooms:"
"Hverken badeværelse eller adgang til badeværelse","Bygning til kontor","Betonelementer","Fjernvarme/blokvarme","","Ingen fast kogeinstallation","6.0","4.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2013.0","Herlev","55.716003","12.436612","","","/adresse/lyskaer-1-3-tv-2730-herlev-01635564___1__3__tv","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tegl","Vandskyllende toilet i enheden","2013.0","Herlev","55.743908","12.420953","2013-01-01T00:00:00Z","Byggeår","/adresse/gammel-klausdalsbrovej-450f-1-2730-herlev-01632030450f__1____","value:1750000|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","175.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2013.0","Herlev","55.74767","12.422371","2013-01-01T00:00:00Z","Byggeår","/adresse/mosebyvej-48-0-2730-herlev-01635859__48_st____","value:|sqm:175|lastPrice:1325000|sqmPr:7571|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","75.0","Eget køkken med afløb","7.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2020.0","Herlev","55.723717","12.441864","2020-01-01T00:00:00Z","Byggeår","/adresse/herlev-ringvej-6a-3-tv-2730-herlev-01633052__6a__3__tv","value:|sqm:75|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.741417","12.410262","","","/adresse/alfavej-5-2730-herlev-01632031___5_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","55.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1973.0","Herlev","55.72423","12.439366","2023-01-01T00:00:00Z","Ombygningsår","/adresse/herlev-torv-24a-2-210-2730-herlev-01633102_24a__2_210","value:|sqm:55|lastPrice:50942787|sqmPr:926232|rooms:"
"","","","","","","","","","","","Herlev","55.743324","12.438718","","","/adresse/ingefaerhaven-93-2730-herlev-01634100__93_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Hverken badeværelse eller adgang til badeværelse","Bygning til kontor","Betonelementer","Fjernvarme/blokvarme","","Ingen fast kogeinstallation","6.0","3.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2013.0","Herlev","55.716003","12.436612","","","/adresse/lyskaer-1-1-th-2730-herlev-01635564___1__1__th","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.743683","12.445031","","","/adresse/nyvang-hovedvej-31-2730-herlev-01634778__31_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.72206","12.43036","","","/adresse/engloebet-38-3-mf-2730-herlev-01631575__38__3__mf","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.72078","12.4258","","","/adresse/ellekaer-6a-0-2730-herlev-01631427__6a_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.719505","12.433675","","","/adresse/hoerkaer-10b-1-4-2730-herlev-01634086_10b__1___4","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.72036","12.434214","","","/adresse/hoerkaer-7a-5-4-2730-herlev-01634086__7a__5___4","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.72036","12.434214","","","/adresse/hoerkaer-7a-2-5-2730-herlev-01634086__7a__2___5","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","98.0","Eget køkken med afløb","11.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2019.0","Herlev","55.717567","12.437367","2022-04-08T10:50:16.594952Z","Af markedet","/adresse/hoerkaer-21b-5-th-2730-herlev-01634086_21b__5__th","value:1800000|sqm:98|lastPrice:3695000|sqmPr:37704|rooms:"
"Badeværelse i enheden","Dobbelthus","Mursten","Centralvarme med én fyringsenhed","200.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2022.0","Herlev","55.735577","12.412057","2023-01-19T09:56:34.187774Z","Af markedet","/adresse/krumstien-7a-2730-herlev-01635219__7a_______","value:2350000|sqm:200|lastPrice:3900000|sqmPr:19500|rooms:"
"","","","","","","","","","","","Herlev","55.740067","12.436096","2001-05-08T00:00:00Z","Fri handel","/adresse/persillehaven-40-2730-herlev-01636280__40_______","value:132000000|sqm:|lastPrice:290000|sqmPr:undefined|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","98.0","Eget køkken med afløb","11.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2019.0","Herlev","55.71741","12.437299","2019-05-06T00:00:00Z","Fri handel","/adresse/hoerkaer-21c-5-2-2730-herlev-01634086_21c__5___2","value:1650000|sqm:98|lastPrice:2900000|sqmPr:29591|rooms:"
"","Bygning til kontor","Betonelementer","Centralvarme med én fyringsenhed","","","3.0","","Betontagsten","","1987.0","Herlev","55.72181","12.445918","","","/adresse/herlev-hovedgade-82d-2730-herlev-01633003_82d_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.740757","12.441271","","","/adresse/nyvang-vestvej-17-2730-herlev-01634784__17_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.715725","12.430166","","","/adresse/marielundvej-37b-0-2730-herlev-01635662_37b_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Træ","Fjernvarme/blokvarme","85.0","Eget køkken med afløb","4.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2013.0","Herlev","55.718758","12.439114","2013-01-01T00:00:00Z","Byggeår","/adresse/soklen-14-1-5-2730-herlev-01634090__14__1___5","value:|sqm:85|lastPrice:13214766|sqmPr:155467|rooms:"
"","","","","","","","","","","","Herlev","55.740387","12.441684","","","/adresse/nyvang-mellemvej-22-2730-herlev-01634783__22_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","104.0","Eget køkken med afløb","8.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2020.0","Herlev","55.723576","12.44191","2020-01-01T00:00:00Z","Byggeår","/adresse/herlev-ringvej-4c-2-th-2730-herlev-01633052__4c__2__th","value:|sqm:104|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Centralvarme med én fyringsenhed","45.0","Eget køkken med afløb","2.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1966.0","Herlev","55.741856","12.41331","2016-12-27T00:00:00Z","Fri handel","/adresse/tvedvangen-295-1-th-2730-herlev-01638715_295__1__th","value:|sqm:45|lastPrice:5000000|sqmPr:111111|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Andet materiale","Fjernvarme/blokvarme","115.0","Eget køkken med afløb","3.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2013.0","Herlev","55.719433","12.438348","2013-01-01T00:00:00Z","Byggeår","/adresse/hoerkaer-15f-2730-herlev-01634086_15f_______","value:|sqm:115|lastPrice:11914603|sqmPr:103605|rooms:"
"","","","","","","","","","","","Herlev","55.71979","12.434694","","","/adresse/hoerkaer-8g-4-1-2730-herlev-01634086__8g__4___1","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.7157","12.430848","","","/adresse/marielundvej-37c-2-tv-2730-herlev-01635662_37c__2__tv","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.72352","12.440286","2023-01-01T00:00:00Z","Ombygningsår","/adresse/herlev-torv-24e-3-336-2730-herlev-01633102_24e__3_336","value:|sqm:|lastPrice:50942787|sqmPr:926232|rooms:"
"","","","","","","","","","","","Herlev","55.719334","12.43296","","","/adresse/vasekaer-1a-2-2-2730-herlev-01638961__1a__2___2","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Herlev","55.74551","12.445562","","","/adresse/nyvang-hovedvej-3-2730-herlev-01634778___3_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
