"props_pageProps_address_buildings_0_bathroomCondition","props_pageProps_address_buildings_0_buildingName","props_pageProps_address_buildings_0_externalWallMaterial","props_pageProps_address_buildings_0_heatingInstallation","props_pageProps_address_buildings_0_housingArea","props_pageProps_address_buildings_0_kitchenCondition","props_pageProps_address_buildings_0_numberOfFloors","props_pageProps_address_buildings_0_numberOfToilets","props_pageProps_address_buildings_0_roofingMaterial","props_pageProps_address_buildings_0_toiletCondition","props_pageProps_address_buildings_0_yearBuilt","props_pageProps_address_municipality_name","props_pageProps_address_coordinates_lat","props_pageProps_address_coordinates_lon","props_pageProps_address_events_0_at","props_pageProps_address_events_0_label","props_pageProps_dataLayer_virtualPagePath","props_pageProps_dataLayer_detailMetaData"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","42.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1984.0","Gribskov","56.11054","12.211551","2014-10-14T00:00:00Z","Familiehandel","/adresse/ammekaer-107-3250-gilleleje-02700038_107_______","value:830000|sqm:42|lastPrice:400000|sqmPr:9523|rooms:"
"Badeværelse i enheden","Sommerhus","Mursten","Elvarme","96.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1975.0","Gribskov","56.110233","12.213626","2021-11-05T12:04:17.393Z","Af markedet","/adresse/ammekaer-108-3250-gilleleje-02700038_108_______","value:1200000|sqm:96|lastPrice:2500000|sqmPr:26041|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","69.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1973.0","Gribskov","56.1105","12.211065","2022-04-13T07:39:02.907884Z","Af markedet","/adresse/ammekaer-109-3250-gilleleje-02700038_109_______","value:920000|sqm:69|lastPrice:2500000|sqmPr:36231|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","110.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1981.0","Gribskov","56.11031","12.214113","1996-01-01T00:00:00Z","Ombygningsår","/adresse/ammekaer-110-3250-gilleleje-02700038_110_______","value:1250000|sqm:110|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","56.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1974.0","Gribskov","56.110443","12.2105665","2022-04-03T00:00:00Z","Fri handel","/adresse/ammekaer-111-3250-gilleleje-02700038_111_______","value:810000|sqm:56|lastPrice:2350000|sqmPr:41964|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","113.0","Eget køkken med afløb","1.0","2.0","Metal","Vandskyllende toilet i enheden","1973.0","Gribskov","56.11033","12.214589","1999-02-03T00:00:00Z","Fri handel","/adresse/ammekaer-112-3250-gilleleje-02700038_112_______","value:1200000|sqm:113|lastPrice:849661|sqmPr:7519|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","62.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1984.0","Gribskov","56.110435","12.210131","2023-03-05T00:00:00Z","Fri handel","/adresse/ammekaer-113-3250-gilleleje-02700038_113_______","value:940000|sqm:62|lastPrice:2600000|sqmPr:41935|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","62.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1972.0","Gribskov","56.110348","12.215091","2007-05-12T00:00:00Z","Fri handel","/adresse/ammekaer-114-3250-gilleleje-02700038_114_______","value:850000|sqm:62|lastPrice:1405000|sqmPr:22661|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","65.0","Eget køkken med afløb","1.0","","Fibercement herunder asbest","Intet vandskyllende toilet","1974.0","Gribskov","56.110752","12.210205","2022-01-10T00:00:00Z","Familiehandel","/adresse/ammekaer-115-3250-gilleleje-02700038_115_______","value:930000|sqm:65|lastPrice:790500|sqmPr:12161|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","70.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1975.0","Gribskov","56.110374","12.215882","2007-12-26T00:00:00Z","Familiehandel","/adresse/ammekaer-116-3250-gilleleje-02700038_116_______","value:1050000|sqm:70|lastPrice:1062500|sqmPr:15178|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","66.0","Eget køkken med afløb","1.0","","Tagpap med stor hældning","Intet vandskyllende toilet","1978.0","Gribskov","56.110847","12.210742","2019-11-21T00:00:00Z","Familiehandel","/adresse/ammekaer-117-3250-gilleleje-02700038_117_______","value:880000|sqm:66|lastPrice:760000|sqmPr:11515|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","56.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1974.0","Gribskov","56.110912","12.211247","2008-05-01T00:00:00Z","Fri handel","/adresse/ammekaer-119-3250-gilleleje-02700038_119_______","value:810000|sqm:56|lastPrice:720000|sqmPr:12857|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","205.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1983.0","Gribskov","56.110756","12.214553","1983-01-01T00:00:00Z","Byggeår","/adresse/ammekaer-120-3250-gilleleje-02700038_120_______","value:1950000|sqm:205|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","50.0","Eget køkken med afløb","1.0","","Fibercement herunder asbest","Intet vandskyllende toilet","1975.0","Gribskov","56.11092","12.211695","2020-11-23T00:00:00Z","Familiehandel","/adresse/ammekaer-121-3250-gilleleje-02700038_121_______","value:860000|sqm:50|lastPrice:780000|sqmPr:15600|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","73.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Gribskov","56.110737","12.214115","2022-05-10T07:10:57.35198Z","Af markedet","/adresse/ammekaer-122-3250-gilleleje-02700038_122_______","value:1000000|sqm:73|lastPrice:3000000|sqmPr:41095|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","86.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1982.0","Gribskov","56.110825","12.212242","2021-11-30T09:46:03.917Z","Af markedet","/adresse/ammekaer-123-3250-gilleleje-02700038_123_______","value:1100000|sqm:86|lastPrice:2510000|sqmPr:29186|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","69.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Gribskov","56.11061","12.213738","2005-02-09T00:00:00Z","Fri handel","/adresse/ammekaer-124-3250-gilleleje-02700038_124_______","value:940000|sqm:69|lastPrice:1125000|sqmPr:16304|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","57.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1973.0","Gribskov","56.11106","12.21262","1995-11-19T00:00:00Z","Fri handel","/adresse/ammekaer-125-3250-gilleleje-02700038_125_______","value:850000|sqm:57|lastPrice:339280|sqmPr:5952|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","69.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1989.0","Gribskov","56.1111","12.213752","1989-01-01T00:00:00Z","Byggeår","/adresse/ammekaer-126-3250-gilleleje-02700038_126_______","value:1000000|sqm:69|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","76.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1976.0","Gribskov","56.11112","12.213107","2016-12-22T07:02:05.52Z","Af markedet","/adresse/ammekaer-127-3250-gilleleje-02700038_127_______","value:1000000|sqm:76|lastPrice:1355000|sqmPr:17828|rooms:"
"Hverken badeværelse eller adgang til badeværelse","Sommerhus","Træ","Elvarme","76.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1972.0","Gribskov","56.111122","12.214192","1972-01-01T00:00:00Z","Byggeår","/adresse/ammekaer-128-3250-gilleleje-02700038_128_______","value:960000|sqm:76|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","108.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1986.0","Gribskov","56.111496","12.213117","2001-01-01T00:00:00Z","Ombygningsår","/adresse/ammekaer-129-3250-gilleleje-02700038_129_______","value:1350000|sqm:108|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","113.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1998.0","Gribskov","56.111233","12.214628","2013-06-13T17:32:12.087Z","Af markedet","/adresse/ammekaer-130-3250-gilleleje-02700038_130_______","value:1600000|sqm:113|lastPrice:1780000|sqmPr:15752|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","80.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1981.0","Gribskov","56.11145","12.212555","2018-08-26T00:00:00Z","Familiehandel","/adresse/ammekaer-131-3250-gilleleje-02700038_131_______","value:1000000|sqm:80|lastPrice:850000|sqmPr:10625|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","80.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1973.0","Gribskov","56.111263","12.21519","2015-03-26T07:09:14.757Z","Af markedet","/adresse/ammekaer-132-3250-gilleleje-02700038_132_______","value:960000|sqm:80|lastPrice:1595000|sqmPr:19937|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","64.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1979.0","Gribskov","56.11116","12.215946","2003-10-25T00:00:00Z","Fri handel","/adresse/ammekaer-134-3250-gilleleje-02700038_134_______","value:860000|sqm:64|lastPrice:859322|sqmPr:13426|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","129.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1986.0","Gribskov","56.11135","12.211786","2009-01-01T00:00:00Z","Ombygningsår","/adresse/ammekaer-135-3250-gilleleje-02700038_135_______","value:1500000|sqm:129|lastPrice:264000|sqmPr:2046|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","120.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2001.0","Gribskov","56.111538","12.215999","2011-03-29T15:50:01.077Z","Af markedet","/adresse/ammekaer-136-3250-gilleleje-02700038_136_______","value:1650000|sqm:120|lastPrice:1900000|sqmPr:15833|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","97.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","2001.0","Gribskov","56.111305","12.211275","2001-11-20T00:00:00Z","Fri handel","/adresse/ammekaer-137-3250-gilleleje-02700038_137_______","value:1400000|sqm:97|lastPrice:1548000|sqmPr:15958|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","67.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1978.0","Gribskov","56.11175","12.215987","2003-01-01T00:00:00Z","Ombygningsår","/adresse/ammekaer-138-3250-gilleleje-02700038_138_______","value:790000|sqm:67|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","92.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1980.0","Gribskov","56.111256","12.210733","2017-01-17T10:50:06.883Z","Af markedet","/adresse/ammekaer-139-3250-gilleleje-02700038_139_______","value:1100000|sqm:92|lastPrice:1525000|sqmPr:16576|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","71.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1972.0","Gribskov","56.111626","12.215264","2020-05-14T09:45:18.687Z","Af markedet","/adresse/ammekaer-140-3250-gilleleje-02700038_140_______","value:920000|sqm:71|lastPrice:1750000|sqmPr:24647|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","75.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1979.0","Gribskov","56.11107","12.210386","2007-01-22T00:00:00Z","Fri handel","/adresse/ammekaer-141-3250-gilleleje-02700038_141_______","value:960000|sqm:75|lastPrice:2000000|sqmPr:26666|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","110.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1971.0","Gribskov","56.11165","12.214783","2004-01-01T00:00:00Z","Ombygningsår","/adresse/ammekaer-142-3250-gilleleje-02700038_142_______","value:1300000|sqm:110|lastPrice:725000|sqmPr:6590|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","76.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1976.0","Gribskov","56.11133","12.210186","2005-06-01T00:00:00Z","Fri handel","/adresse/ammekaer-143-3250-gilleleje-02700038_143_______","value:960000|sqm:76|lastPrice:1845000|sqmPr:24276|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","119.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1976.0","Gribskov","56.111553","12.21429","2020-01-01T00:00:00Z","Ombygningsår","/adresse/ammekaer-144-3250-gilleleje-02700038_144_______","value:1200000|sqm:119|lastPrice:995000|sqmPr:8361|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","100.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1985.0","Gribskov","56.111603","12.210205","2003-01-01T00:00:00Z","Ombygningsår","/adresse/ammekaer-145-3250-gilleleje-02700038_145_______","value:1250000|sqm:100|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","56.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1974.0","Gribskov","56.11149","12.213711","2018-07-05T07:13:13.903Z","Af markedet","/adresse/ammekaer-146-3250-gilleleje-02700038_146_______","value:830000|sqm:56|lastPrice:1345000|sqmPr:24017|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","90.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1973.0","Gribskov","56.111668","12.210718","1990-01-01T00:00:00Z","Ombygningsår","/adresse/ammekaer-147-3250-gilleleje-02700038_147_______","value:1050000|sqm:90|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","79.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Gribskov","56.111626","12.211197","2021-08-23T11:48:38.737Z","Af markedet","/adresse/ammekaer-149-3250-gilleleje-02700038_149_______","value:1000000|sqm:79|lastPrice:2400000|sqmPr:30379|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","88.0","Eget køkken med afløb","1.0","1.0","Metal","Vandskyllende toilet i enheden","1988.0","Gribskov","56.11191","12.214676","2023-08-24T07:46:54.903797Z","Af markedet","/adresse/ammekaer-150-3250-gilleleje-02700038_150_______","value:1100000|sqm:88|lastPrice:2800000|sqmPr:31818|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","66.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1986.0","Gribskov","56.111977","12.21532","2000-11-21T00:00:00Z","Familiehandel","/adresse/ammekaer-152-3250-gilleleje-02700038_152_______","value:960000|sqm:66|lastPrice:280000|sqmPr:4242|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","74.0","Eget køkken med afløb","1.0","1.0","Andet materiale","Vandskyllende toilet i enheden","1976.0","Gribskov","56.111828","12.212195","1976-01-01T00:00:00Z","Byggeår","/adresse/ammekaer-153-3250-gilleleje-02700038_153_______","value:940000|sqm:74|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","66.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1972.0","Gribskov","56.11203","12.21576","1972-01-01T00:00:00Z","Byggeår","/adresse/ammekaer-154-3250-gilleleje-02700038_154_______","value:880000|sqm:66|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","78.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1974.0","Gribskov","56.11234","12.215875","2012-09-18T13:11:57.937Z","Af markedet","/adresse/ammekaer-156-3250-gilleleje-02700038_156_______","value:960000|sqm:78|lastPrice:1075000|sqmPr:13782|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","107.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1996.0","Gribskov","56.111782","12.213277","2013-04-17T02:49:07.867Z","Af markedet","/adresse/ammekaer-157-3250-gilleleje-02700038_157_______","value:1500000|sqm:107|lastPrice:1695000|sqmPr:15841|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","93.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1974.0","Gribskov","56.11256","12.215003","2019-08-29T00:00:00Z","Fri handel","/adresse/ammekaer-160-3250-gilleleje-02700038_160_______","value:1150000|sqm:93|lastPrice:1850000|sqmPr:19892|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","101.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1981.0","Gribskov","56.112316","12.2152605","2020-01-01T00:00:00Z","Ombygningsår","/adresse/ammekaer-162-3250-gilleleje-02700038_162_______","value:1050000|sqm:101|lastPrice:1966000|sqmPr:19465|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","75.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1973.0","Gribskov","56.112503","12.214636","2014-12-08T00:00:00Z","Fri handel","/adresse/ammekaer-164-3250-gilleleje-02700038_164_______","value:960000|sqm:75|lastPrice:850000|sqmPr:11333|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","91.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1994.0","Gribskov","56.11224","12.214618","2019-05-01T14:00:28.617Z","Af markedet","/adresse/ammekaer-166-3250-gilleleje-02700038_166_______","value:1250000|sqm:91|lastPrice:1850000|sqmPr:20329|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","67.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1995.0","Gribskov","56.112152","12.214003","2016-05-24T07:14:18.4Z","Af markedet","/adresse/ammekaer-168-3250-gilleleje-02700038_168_______","value:1400000|sqm:67|lastPrice:1765000|sqmPr:26343|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","80.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1974.0","Gribskov","56.112488","12.213975","2010-07-07T00:00:00Z","Fri handel","/adresse/ammekaer-170-3250-gilleleje-02700038_170_______","value:960000|sqm:80|lastPrice:1400000|sqmPr:17500|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","144.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1946.0","Gribskov","56.096172","12.170752","1946-01-01T00:00:00Z","Byggeår","/adresse/anders-nielsens-vej-1-3210-vejby-02700040___1_______","value:1500000|sqm:144|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","183.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1917.0","Gribskov","56.096157","12.171393","2021-04-19T00:00:00Z","Fri handel","/adresse/anders-nielsens-vej-2-3210-vejby-02700040___2_______","value:2900000|sqm:183|lastPrice:3895000|sqmPr:21284|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Træ","Elvarme","229.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1977.0","Gribskov","56.096672","12.170459","1995-06-21T00:00:00Z","Fri handel","/adresse/anders-nielsens-vej-3b-3210-vejby-02700040__3b_______","value:1600000|sqm:229|lastPrice:796000|sqmPr:3475|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","152.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1919.0","Gribskov","56.096546","12.171116","1994-02-08T00:00:00Z","Fri handel","/adresse/anders-nielsens-vej-4-3210-vejby-02700040___4_______","value:1550000|sqm:152|lastPrice:720000|sqmPr:4736|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","110.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1978.0","Gribskov","56.09695","12.17032","2019-09-13T09:47:08.83Z","Af markedet","/adresse/anders-nielsens-vej-5-3210-vejby-02700040___5_______","value:1150000|sqm:110|lastPrice:2325000|sqmPr:21136|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","150.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1977.0","Gribskov","56.09717","12.170197","2007-01-01T00:00:00Z","Ombygningsår","/adresse/anders-nielsens-vej-7-3210-vejby-02700040___7_______","value:1250000|sqm:150|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","127.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1977.0","Gribskov","56.097458","12.170034","2009-10-29T00:00:00Z","Fri handel","/adresse/anders-nielsens-vej-9a-3210-vejby-02700040__9a_______","value:1250000|sqm:127|lastPrice:1400000|sqmPr:11023|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","127.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1977.0","Gribskov","56.096817","12.169787","2003-01-27T00:00:00Z","Fri handel","/adresse/anders-nielsens-vej-9b-3210-vejby-02700040__9b_______","value:1250000|sqm:127|lastPrice:1506128|sqmPr:11859|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","127.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1977.0","Gribskov","56.097057","12.169457","2023-08-14T13:22:44.354338Z","På markedet","/adresse/anders-nielsens-vej-9c-3210-vejby-02700040__9c_______?udbud=e0ab76af-0bbc-42c0-97b9-d45434efa287","pay:160000|sqmPr:24200|sqm:1211|floor:|rooms:5|fees:2834|built:1977"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","95.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1981.0","Gribskov","56.09718","12.169097","1996-06-16T00:00:00Z","Fri handel","/adresse/anders-nielsens-vej-9d-3210-vejby-02700040__9d_______","value:1100000|sqm:95|lastPrice:775000|sqmPr:8157|rooms:"
"Badeværelse i enheden","Sommerhus","Mursten","Elvarme","167.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1916.0","Gribskov","56.09743","12.168709","2014-07-31T10:36:06.523Z","Af markedet","/adresse/anders-nielsens-vej-9e-3210-vejby-02700040__9e_______","value:4000000|sqm:167|lastPrice:3425000|sqmPr:20508|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","120.0","Eget køkken med afløb","1.0","2.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1974.0","Gribskov","56.09739","12.170885","2007-05-16T00:00:00Z","Fri handel","/adresse/anders-nielsens-vej-10-3210-vejby-02700040__10_______","value:2800000|sqm:120|lastPrice:2845000|sqmPr:23708|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","102.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","2002.0","Gribskov","56.097622","12.169764","2002-12-27T00:00:00Z","Fri handel","/adresse/anders-nielsens-vej-11a-3210-vejby-02700040_11a_______","value:2250000|sqm:102|lastPrice:1490000|sqmPr:14607|rooms:"
"Badeværelse i enheden","Sommerhus","Mursten","Varmepumpe","107.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1920.0","Gribskov","56.097942","12.169671","2016-01-07T07:10:10.637Z","Af markedet","/adresse/anders-nielsens-vej-11b-3210-vejby-02700040_11b_______","value:2600000|sqm:107|lastPrice:2925000|sqmPr:27336|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","80.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2003.0","Gribskov","56.097836","12.16924","2017-06-21T00:00:00Z","Fri handel","/adresse/anders-nielsens-vej-11c-3210-vejby-02700040_11c_______","value:2300000|sqm:80|lastPrice:2000000|sqmPr:25000|rooms:"
"Badeværelse i enheden","Sommerhus","Mursten","Elvarme","89.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1981.0","Gribskov","56.097736","12.170706","2022-12-11T00:00:00Z","Familiehandel","/adresse/anders-nielsens-vej-12-3210-vejby-02700040__12_______","value:2700000|sqm:89|lastPrice:2295000|sqmPr:25786|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","92.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1982.0","Gribskov","56.098263","12.169481","1999-09-13T00:00:00Z","Familiehandel","/adresse/anders-nielsens-vej-15-3210-vejby-02700040__15_______","value:2450000|sqm:92|lastPrice:450000|sqmPr:4891|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","125.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1962.0","Gribskov","56.098003","12.170292","1994-01-24T00:00:00Z","Fri handel","/adresse/anders-nielsens-vej-16-3210-vejby-02700040__16_______","value:3250000|sqm:125|lastPrice:790000|sqmPr:6320|rooms:"
"Hverken badeværelse eller adgang til badeværelse","Sommerhus","Fibercement herunder asbest","Elvarme","78.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1910.0","Gribskov","56.098488","12.169472","1962-01-01T00:00:00Z","Ombygningsår","/adresse/anders-nielsens-vej-17-3210-vejby-02700040__17_______","value:1900000|sqm:78|lastPrice:|sqmPr:|rooms:"
