"props_pageProps_address_buildings_0_bathroomCondition","props_pageProps_address_buildings_0_buildingName","props_pageProps_address_buildings_0_externalWallMaterial","props_pageProps_address_buildings_0_heatingInstallation","props_pageProps_address_buildings_0_housingArea","props_pageProps_address_buildings_0_kitchenCondition","props_pageProps_address_buildings_0_numberOfFloors","props_pageProps_address_buildings_0_numberOfToilets","props_pageProps_address_buildings_0_roofingMaterial","props_pageProps_address_buildings_0_toiletCondition","props_pageProps_address_buildings_0_yearBuilt","props_pageProps_address_municipality_name","props_pageProps_address_coordinates_lat","props_pageProps_address_coordinates_lon","props_pageProps_address_events_0_at","props_pageProps_address_events_0_label","props_pageProps_dataLayer_virtualPagePath","props_pageProps_dataLayer_detailMetaData"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","112.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1981.0","Allerød","55.850605","12.3325815","1994-03-22T00:00:00Z","Fri handel","/adresse/bjergvej-1-3450-alleroed-02010697___1_______","value:2150000|sqm:112|lastPrice:937333|sqmPr:8369|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","112.0","Eget køkken med afløb","1.0","1.0","Metal","Vandskyllende toilet i enheden","1981.0","Allerød","55.850647","12.332993","2020-06-05T10:04:39.137Z","Af markedet","/adresse/bjergvej-3-3450-alleroed-02010697___3_______","value:2150000|sqm:112|lastPrice:3050000|sqmPr:27232|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","151.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1981.0","Allerød","55.850723","12.333311","2023-10-04T13:44:56.362476Z","På markedet","/adresse/bjergvej-5-3450-alleroed-02010697___5_______?udbud=0aae5614-0027-4ac2-9ddb-c8eeb04e709f","pay:235000|sqmPr:30026|sqm:1057|floor:|rooms:4|fees:4913|built:1981"
"Badeværelse i enheden","Stuehus til landbrugsejendom","Mursten","Centralvarme med én fyringsenhed","249.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1870.0","Allerød","55.846645","12.335301","1870-01-01T00:00:00Z","Byggeår","/adresse/bjergvej-6-3450-alleroed-02010697___6_______","value:3250000|sqm:249|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","140.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1974.0","Allerød","55.85035","12.332822","1997-08-11T00:00:00Z","Fri handel","/adresse/bjergvej-7-3450-alleroed-02010697___7_______","value:2550000|sqm:140|lastPrice:1500040|sqmPr:10714|rooms:"
"Badeværelse i enheden","Stuehus til landbrugsejendom","Mursten","Varmepumpe","191.0","Eget køkken med afløb","1.0","3.0","Stråtag","Vandskyllende toilet i enheden","1885.0","Allerød","55.84773","12.336335","2020-08-31T12:52:30.28Z","Af markedet","/adresse/bjergvej-8-3450-alleroed-02010697___8_______","value:2750000|sqm:191|lastPrice:5600000|sqmPr:29319|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","180.0","Eget køkken med afløb","2.0","2.0","Tegl","Vandskyllende toilet i enheden","1981.0","Allerød","55.850094","12.332677","2020-10-21T15:44:34.077Z","Af markedet","/adresse/bjergvej-9-3450-alleroed-02010697___9_______","value:3150000|sqm:180|lastPrice:4000000|sqmPr:22222|rooms:"
"Badeværelse i enheden","Stuehus til landbrugsejendom","Mursten","Centralvarme med én fyringsenhed","160.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1900.0","Allerød","55.847637","12.338828","2020-10-30T00:00:00Z","Fri handel","/adresse/bjergvej-10-3450-alleroed-02010697__10_______","value:8200000|sqm:160|lastPrice:2175000|sqmPr:13593|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Letbetonsten","Elvarme","105.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1970.0","Allerød","55.849876","12.332402","2001-01-01T00:00:00Z","Ombygningsår","/adresse/bjergvej-11-3450-alleroed-02010697__11_______","value:2000000|sqm:105|lastPrice:270000|sqmPr:2571|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","110.0","Eget køkken med afløb","1.0","1.0","Stråtag","Vandskyllende toilet i enheden","1918.0","Allerød","55.847954","12.339696","1989-01-01T00:00:00Z","Ombygningsår","/adresse/bjergvej-12-3450-alleroed-02010697__12_______","value:1800000|sqm:110|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","166.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1994.0","Allerød","55.84957","12.332367","2021-04-27T21:07:23.463Z","Af markedet","/adresse/bjergvej-13-3450-alleroed-02010697__13_______","value:3000000|sqm:166|lastPrice:4400000|sqmPr:26506|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","213.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1985.0","Allerød","55.84839","12.333971","2019-06-25T09:43:46.657Z","Af markedet","/adresse/bjergvej-17-3450-alleroed-02010697__17_______","value:3250000|sqm:213|lastPrice:5100000|sqmPr:23943|rooms:"
"Hverken badeværelse eller adgang til badeværelse","Sommerhus","Træ","Elvarme","32.0","Eget køkken med afløb","1.0","","Tagpap med stor hældning","Intet vandskyllende toilet","1962.0","Allerød","55.848156","12.335471","2020-10-30T00:00:00Z","Fri handel","/adresse/bjergvej-19-3450-alleroed-02010697__19_______","value:|sqm:32|lastPrice:2175000|sqmPr:67968|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","112.0","Eget køkken med afløb","1.0","1.0","Stråtag","Vandskyllende toilet i enheden","1870.0","Allerød","55.848248","12.340089","1988-01-01T00:00:00Z","Ombygningsår","/adresse/bjergvej-25-3450-alleroed-02010697__25_______","value:2300000|sqm:112|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Elvarme","66.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1904.0","Allerød","55.847897","12.340656","2014-10-21T00:00:00Z","Auktion","/adresse/bjergvej-29-0-th-3450-alleroed-02010697__29_st__th","value:|sqm:66|lastPrice:4688500|sqmPr:71037|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Elvarme","46.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1904.0","Allerød","55.847897","12.340656","2014-10-21T00:00:00Z","Auktion","/adresse/bjergvej-29-0-tv-3450-alleroed-02010697__29_st__tv","value:|sqm:46|lastPrice:4688500|sqmPr:101923|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Elvarme","52.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1904.0","Allerød","55.847897","12.340656","2014-10-21T00:00:00Z","Auktion","/adresse/bjergvej-29-1-3450-alleroed-02010697__29__1____","value:|sqm:52|lastPrice:4688500|sqmPr:90163|rooms:"
"","Udhus","Træ","","","","","","Betontagsten","","1999.0","Allerød","55.88066","12.344015","","","/adresse/blommevej-1-3450-alleroed-02010700___1_______","value:9000000|sqm:|lastPrice:|sqmPr:|rooms:"
"","Udhus","Mursten","","","","","","Betontagsten","","1999.0","Allerød","55.881184","12.344294","","","/adresse/blommevej-2-3450-alleroed-02010700___2_______","value:9000000|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","142.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1969.0","Allerød","55.873226","12.385421","2003-07-08T00:00:00Z","Fri handel","/adresse/blomstermarken-1-3450-alleroed-02010730___1_______","value:3103000|sqm:142|lastPrice:1800000|sqmPr:12676|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","133.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1969.0","Allerød","55.873158","12.386023","2012-09-01T07:01:02.367Z","Af markedet","/adresse/blomstermarken-2-3450-alleroed-02010730___2_______","value:2150000|sqm:133|lastPrice:2300000|sqmPr:17293|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","166.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1971.0","Allerød","55.873386","12.385478","2022-05-31T09:07:15.94995Z","Af markedet","/adresse/blomstermarken-3-3450-alleroed-02010730___3_______","value:3625000|sqm:166|lastPrice:4500000|sqmPr:27108|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Fibercement uden asbest","Centralvarme med én fyringsenhed","168.0","Eget køkken med afløb","1.0","2.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1969.0","Allerød","55.873337","12.386005","2016-11-16T00:00:01Z","Af markedet","/adresse/blomstermarken-4-3450-alleroed-02010730___4_______","value:2642000|sqm:168|lastPrice:2485000|sqmPr:14791|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","167.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1971.0","Allerød","55.87358","12.385559","2017-09-13T07:00:55.32Z","Af markedet","/adresse/blomstermarken-5-3450-alleroed-02010730___5_______","value:2350000|sqm:167|lastPrice:3750000|sqmPr:22455|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","182.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2020.0","Allerød","55.873547","12.386028","2020-01-01T00:00:00Z","Byggeår","/adresse/blomstermarken-6-3450-alleroed-02010730___6_______","value:2450000|sqm:182|lastPrice:2700000|sqmPr:14835|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","171.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1970.0","Allerød","55.873764","12.385621","1999-01-01T00:00:00Z","Ombygningsår","/adresse/blomstermarken-7-3450-alleroed-02010730___7_______","value:4025000|sqm:171|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","138.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1969.0","Allerød","55.873695","12.386122","2020-03-10T09:28:50.967Z","Af markedet","/adresse/blomstermarken-8-3450-alleroed-02010730___8_______","value:3034000|sqm:138|lastPrice:2995000|sqmPr:21702|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","138.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1969.0","Allerød","55.873947","12.385658","1969-01-01T00:00:00Z","Byggeår","/adresse/blomstermarken-9-3450-alleroed-02010730___9_______","value:3272000|sqm:138|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","138.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1969.0","Allerød","55.873898","12.386229","2022-03-11T12:18:21.267Z","Af markedet","/adresse/blomstermarken-10-3450-alleroed-02010730__10_______","value:2592000|sqm:138|lastPrice:4295000|sqmPr:31123|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","141.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1969.0","Allerød","55.874134","12.385748","1969-01-01T00:00:00Z","Byggeår","/adresse/blomstermarken-11-3450-alleroed-02010730__11_______","value:3101000|sqm:141|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","145.0","Eget køkken med afløb","1.0","2.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1969.0","Allerød","55.87406","12.386319","2006-01-02T00:00:00Z","Fri handel","/adresse/blomstermarken-12-3450-alleroed-02010730__12_______","value:3153000|sqm:145|lastPrice:4100000|sqmPr:28275|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","181.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1969.0","Allerød","55.87429","12.385798","2006-01-02T00:00:00Z","Fri handel","/adresse/blomstermarken-13-3450-alleroed-02010730__13_______","value:3710000|sqm:181|lastPrice:3720000|sqmPr:20552|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","112.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1969.0","Allerød","55.874256","12.3863535","1969-01-01T00:00:00Z","Byggeår","/adresse/blomstermarken-14-3450-alleroed-02010730__14_______","value:2100000|sqm:112|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","145.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1969.0","Allerød","55.87444","12.386415","1969-01-01T00:00:00Z","Byggeår","/adresse/blomstermarken-16-3450-alleroed-02010730__16_______","value:2250000|sqm:145|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","102.0","Eget køkken med afløb","1.0","1.0","Metal","Vandskyllende toilet i enheden","1959.0","Allerød","55.869293","12.387898","2020-03-25T00:00:00Z","Fri handel","/adresse/blovstroed-alle-15-3450-alleroed-02010764__15_______","value:2400000|sqm:102|lastPrice:3180000|sqmPr:31176|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","102.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1950.0","Allerød","55.869","12.387788","1995-03-24T00:00:00Z","Fri handel","/adresse/blovstroed-alle-17-3450-alleroed-02010764__17_______","value:3030000|sqm:102|lastPrice:1089229|sqmPr:10678|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","130.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1950.0","Allerød","55.86879","12.387791","2021-11-02T00:00:01Z","Af markedet","/adresse/blovstroed-alle-19-3450-alleroed-02010764__19_______","value:3736000|sqm:130|lastPrice:5145000|sqmPr:39576|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","129.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1956.0","Allerød","55.86853","12.387853","2020-04-24T10:34:55.22Z","Af markedet","/adresse/blovstroed-alle-21b-3450-alleroed-02010764_21b_______","value:1950000|sqm:129|lastPrice:3260000|sqmPr:25271|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","89.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1950.0","Allerød","55.868305","12.387839","2013-07-18T07:24:08.103Z","Af markedet","/adresse/blovstroed-alle-23-3450-alleroed-02010764__23_______","value:2781000|sqm:89|lastPrice:1650000|sqmPr:18539|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","240.0","Eget køkken med afløb","1.0","3.0","Stråtag","Vandskyllende toilet i enheden","1822.0","Allerød","55.868053","12.387695","2009-01-01T00:00:00Z","Ombygningsår","/adresse/blovstroed-alle-25-3450-alleroed-02010764__25_______","value:2650000|sqm:240|lastPrice:831200|sqmPr:3463|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","161.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1973.0","Allerød","55.868176","12.388258","2010-01-26T00:00:00Z","Fri handel","/adresse/blovstroed-alle-27-3450-alleroed-02010764__27_______","value:2350000|sqm:161|lastPrice:3125000|sqmPr:19409|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","260.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1907.0","Allerød","55.86514","12.388493","1996-01-19T00:00:00Z","Fri handel","/adresse/blovstroed-byvej-8-3450-alleroed-02010797___8_______","value:3550000|sqm:260|lastPrice:1050000|sqmPr:4038|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Centralvarme med én fyringsenhed","158.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1923.0","Allerød","55.865337","12.38852","2015-06-10T00:00:00Z","Fri handel","/adresse/blovstroed-byvej-10a-3450-alleroed-02010797_10a_______","value:1900000|sqm:158|lastPrice:2855000|sqmPr:18069|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Centralvarme med én fyringsenhed","90.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1961.0","Allerød","55.865444","12.3886795","2022-04-04T12:59:03.721891Z","Af markedet","/adresse/blovstroed-byvej-10b-3450-alleroed-02010797_10b_______","value:1000000|sqm:90|lastPrice:3250000|sqmPr:36111|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Centralvarme med én fyringsenhed","90.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1961.0","Allerød","55.865433","12.388746","2004-03-29T00:00:00Z","Fri handel","/adresse/blovstroed-byvej-10c-3450-alleroed-02010797_10c_______","value:1000000|sqm:90|lastPrice:1589708|sqmPr:17663|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Centralvarme med én fyringsenhed","90.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1961.0","Allerød","55.86542","12.388856","2023-01-17T12:59:33.983905Z","Af markedet","/adresse/blovstroed-byvej-10d-3450-alleroed-02010797_10d_______","value:1000000|sqm:90|lastPrice:2500000|sqmPr:27777|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Centralvarme med én fyringsenhed","89.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1961.0","Allerød","55.865414","12.388928","2007-11-05T00:00:00Z","Fri handel","/adresse/blovstroed-byvej-10e-3450-alleroed-02010797_10e_______","value:1000000|sqm:89|lastPrice:2320000|sqmPr:26067|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Centralvarme med én fyringsenhed","90.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1961.0","Allerød","55.865395","12.389041","2007-08-13T00:00:00Z","Fri handel","/adresse/blovstroed-byvej-10f-3450-alleroed-02010797_10f_______","value:1000000|sqm:90|lastPrice:2395000|sqmPr:26611|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","191.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1857.0","Allerød","55.866123","12.3887205","2014-07-02T07:28:10.487Z","Af markedet","/adresse/blovstroed-byvej-14-3450-alleroed-02010797__14_______","value:2500000|sqm:191|lastPrice:1700000|sqmPr:8900|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","196.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1966.0","Allerød","55.866383","12.389292","2016-01-08T17:06:00.98Z","Af markedet","/adresse/blovstroed-byvej-16a-3450-alleroed-02010797_16a_______","value:3250000|sqm:196|lastPrice:3450000|sqmPr:17602|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","257.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1780.0","Allerød","55.86656","12.388844","2021-02-10T11:09:35.41Z","Af markedet","/adresse/blovstroed-byvej-16b-3450-alleroed-02010797_16b_______","value:3200000|sqm:257|lastPrice:6235000|sqmPr:24260|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","217.0","Eget køkken med afløb","1.0","2.0","Stråtag","Vandskyllende toilet i enheden","1880.0","Allerød","55.866863","12.388564","2010-09-15T00:00:00Z","Fri handel","/adresse/blovstroed-byvej-17-3450-alleroed-02010797__17_______","value:3200000|sqm:217|lastPrice:4000000|sqmPr:18433|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","175.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1970.0","Allerød","55.866985","12.389027","2009-05-18T00:00:00Z","Fri handel","/adresse/blovstroed-byvej-18-3450-alleroed-02010797__18_______","value:2850000|sqm:175|lastPrice:3015000|sqmPr:17228|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","121.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1914.0","Allerød","55.86694","12.388144","2022-03-17T16:02:02.003Z","Af markedet","/adresse/blovstroed-byvej-19-3450-alleroed-02010797__19_______","value:2200000|sqm:121|lastPrice:4900000|sqmPr:40495|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","170.0","Eget køkken med afløb","1.0","2.0","Metal","Vandskyllende toilet i enheden","1965.0","Allerød","55.86721","12.38895","1982-01-01T00:00:00Z","Ombygningsår","/adresse/blovstroed-byvej-20-3450-alleroed-02010797__20_______","value:2450000|sqm:170|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","220.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1913.0","Allerød","55.86718","12.388299","2010-05-25T00:00:00Z","Fri handel","/adresse/blovstroed-byvej-21-3450-alleroed-02010797__21_______","value:3150000|sqm:220|lastPrice:2970000|sqmPr:13500|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","241.0","Eget køkken med afløb","1.0","2.0","Stråtag","Vandskyllende toilet i enheden","1880.0","Allerød","55.867516","12.388308","2016-11-25T07:09:37.463Z","Af markedet","/adresse/blovstroed-byvej-22-3450-alleroed-02010797__22_______","value:4050000|sqm:241|lastPrice:4987500|sqmPr:20695|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","153.0","Eget køkken med afløb","1.0","3.0","Tegl","Vandskyllende toilet i enheden","1972.0","Allerød","55.867485","12.387839","2002-01-07T00:00:00Z","Fri handel","/adresse/blovstroed-byvej-23-3450-alleroed-02010797__23_______","value:2300000|sqm:153|lastPrice:2375000|sqmPr:15522|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","268.0","Eget køkken med afløb","1.0","3.0","Tegl","Vandskyllende toilet i enheden","1870.0","Allerød","55.86779","12.388009","2021-02-18T00:00:00Z","Fri handel","/adresse/blovstroed-byvej-24-3450-alleroed-02010797__24_______","value:3900000|sqm:268|lastPrice:7350000|sqmPr:27425|rooms:"
"","","","","","","","","","","","Allerød","55.86269","12.381528","","","/adresse/blovstroed-teglvaerksvej-3-3450-alleroed-02010800___3_______","value:46000000|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Allerød","55.86261","12.382171","","","/adresse/blovstroed-teglvaerksvej-3c-0-3450-alleroed-02010800__3c_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Allerød","55.86261","12.382171","","","/adresse/blovstroed-teglvaerksvej-3c-1-3450-alleroed-02010800__3c__1____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Udhus","Metal","","","","","","Metal","","2004.0","Allerød","55.858585","12.377509","1993-03-23T00:00:00Z","Fri handel","/adresse/blovstroed-teglvaerksvej-4-3450-alleroed-02010800___4_______","value:800000|sqm:|lastPrice:162990|sqmPr:undefined|rooms:"
"","","","","","","","","","","","Allerød","55.858334","12.379008","1992-05-20T00:00:00Z","Fri handel","/adresse/blovstroed-teglvaerksvej-24-3450-alleroed-02010800__24_______","value:490000|sqm:|lastPrice:3494000|sqmPr:undefined|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","141.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1972.0","Allerød","55.838226","12.267567","1992-12-19T00:00:00Z","Fri handel","/adresse/blaabaerhaven-1-3540-lynge-02010896___1_______","value:2150000|sqm:141|lastPrice:835300|sqmPr:5924|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","165.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1972.0","Allerød","55.838375","12.2670765","2020-01-16T16:54:39.54Z","Af markedet","/adresse/blaabaerhaven-2-3540-lynge-02010896___2_______","value:3159000|sqm:165|lastPrice:2600000|sqmPr:15757|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","141.0","Eget køkken med afløb","1.0","2.0","Metal","Vandskyllende toilet i enheden","1972.0","Allerød","55.83807","12.267329","1997-02-20T00:00:00Z","Fri handel","/adresse/blaabaerhaven-3-3540-lynge-02010896___3_______","value:2638000|sqm:141|lastPrice:1402400|sqmPr:9946|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","155.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1973.0","Allerød","55.838192","12.266972","1999-08-30T00:00:00Z","Fri handel","/adresse/blaabaerhaven-4-3540-lynge-02010896___4_______","value:2827000|sqm:155|lastPrice:1587527|sqmPr:10242|rooms:"
