props_pageProps_address_buildings_0_bathroomCondition,props_pageProps_address_buildings_0_buildingName,props_pageProps_address_buildings_0_externalWallMaterial,props_pageProps_address_buildings_0_heatingInstallation,props_pageProps_address_buildings_0_housingArea,props_pageProps_address_buildings_0_kitchenCondition,props_pageProps_address_buildings_0_numberOfFloors,props_pageProps_address_buildings_0_numberOfToilets,props_pageProps_address_buildings_0_roofingMaterial,props_pageProps_address_buildings_0_toiletCondition,props_pageProps_address_buildings_0_yearBuilt,props_pageProps_address_municipality_name,props_pageProps_address_coordinates_lat,props_pageProps_address_coordinates_lon,props_pageProps_address_events_0_at,props_pageProps_address_events_0_label,props_pageProps_dataLayer_virtualPagePath,props_pageProps_dataLayer_detailMetaData
,,,,,,,,,,,Høje-Taastrup,55.64444,12.209217,,,/adresse/cikoriegade-10-2-tv-2640-hedehusene-01690018__10__2__tv,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.646004,12.200312,,,/adresse/skinnestraede-15-3-tv-2640-hedehusene-01690022__15__3__tv,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.645363,12.271669,,,/adresse/spotorno-alle-4-2630-taastrup-01697462___4_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,99.0,Eget køkken med afløb,3.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2020.0,Høje-Taastrup,55.64612,12.205859,2020-01-01T00:00:00Z,Byggeår,/adresse/skolebakken-2-0-7-2640-hedehusene-01690003___2_st___7,value:|sqm:99|lastPrice:152500000|sqmPr:1540404|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,59.0,Eget køkken med afløb,4.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2020.0,Høje-Taastrup,55.648132,12.195966,2020-01-01T00:00:00Z,Byggeår,/adresse/stendraget-1-0-3-2640-hedehusene-01690023___1_st___3,value:|sqm:59|lastPrice:22783500|sqmPr:386161|rooms:
,,,,,,,,,,,Høje-Taastrup,55.65091,12.274664,,,/adresse/leen-d-4-2630-taastrup-01694320___4_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.643375,12.275873,,,/adresse/cityringen-22-274-2630-taastrup-01691073__22____274,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,64.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1998.0,Høje-Taastrup,55.648552,12.298837,1998-01-01T00:00:00Z,Byggeår,/adresse/vesterparken-15-0-7-2630-taastrup-01699366__15_st___7,value:|sqm:64|lastPrice:1574400|sqmPr:24600|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,67.0,Eget køkken med afløb,4.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2019.0,Høje-Taastrup,55.642506,12.267005,2019-01-01T00:00:00Z,Byggeår,/adresse/skjeberg-alle-14-1-mf-2630-taastrup-01696800__14__1__mf,value:|sqm:67|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.647453,12.2873,,,/adresse/kuldyssen-9-1-2630-taastrup-01694141___9__1____,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.645016,12.197914,,,/adresse/industrivej-33-2640-hedehusene-01693437__33_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
,Garage,Letbetonsten,,,,,,Tagpap med stor hældning,,1956.0,Høje-Taastrup,55.648724,12.1909895,,,/adresse/hovedgaden-449a-1-tv-2640-hedehusene-01692896449a__1__tv,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,73.0,Eget køkken med afløb,4.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2019.0,Høje-Taastrup,55.64269,12.267076,2019-01-01T00:00:00Z,Byggeår,/adresse/skjeberg-alle-12-3-th-2630-taastrup-01696800__12__3__th,value:|sqm:73|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,104.0,Eget køkken med afløb,6.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2022.0,Høje-Taastrup,55.646393,12.274102,2022-01-01T00:00:00Z,Byggeår,/adresse/trelleborggade-27-2-th-2630-taastrup-01690033__27__2__th,value:|sqm:104|lastPrice:29939625|sqmPr:287881|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,88.0,Eget køkken med afløb,5.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2021.0,Høje-Taastrup,55.64572,12.209706,2021-01-01T00:00:00Z,Byggeår,/adresse/froestjernestraede-11-1-th-2640-hedehusene-01690044__11__1__th,value:|sqm:88|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,92.0,Eget køkken med afløb,5.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2021.0,Høje-Taastrup,55.645245,12.209547,2021-01-01T00:00:00Z,Byggeår,/adresse/froestjernestraede-5-2-tv-2640-hedehusene-01690044___5__2__tv,value:|sqm:92|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Andet materiale,Fjernvarme/blokvarme,98.0,Eget køkken med afløb,5.0,1.0,Metal,Vandskyllende toilet i enheden,2020.0,Høje-Taastrup,55.64404,12.271223,2020-01-01T00:00:00Z,Byggeår,/adresse/spotorno-alle-18-4-th-2630-taastrup-01697462__18__4__th,value:|sqm:98|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.648857,12.293825,,,/adresse/vestervej-99-2630-taastrup-01699420__99_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,84.0,Eget køkken med afløb,6.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2023.0,Høje-Taastrup,55.64561,12.280264,2023-07-10T00:00:00Z,Fri handel,/adresse/tommerupgade-35-2-tv-2630-taastrup-01690038__35__2__tv,value:|sqm:84|lastPrice:2650000|sqmPr:31547|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,60.0,Eget køkken med afløb,1.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2012.0,Høje-Taastrup,55.650284,12.3210945,2012-01-01T00:00:00Z,Byggeår,/adresse/kongsgaarden-42-2630-taastrup-01694022__42_______,value:|sqm:60|lastPrice:6342764|sqmPr:105712|rooms:
,,,,,,,,,,,Høje-Taastrup,55.645477,12.276144,,,/adresse/roennebygade-3-2630-taastrup-01690034___3_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,4.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2020.0,Høje-Taastrup,55.642685,12.265109,2020-01-01T00:00:00Z,Byggeår,/adresse/eigtveds-alle-15-2-th-2630-taastrup-01691340__15__2__th,value:|sqm:80|lastPrice:|sqmPr:|rooms:
,Fritliggende overdækning,Ingen,,,,,,Metal,,2010.0,Høje-Taastrup,55.6432,12.277648,,,/adresse/cityringen-20-252-2630-taastrup-01691073__20____252,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.641506,12.209747,,,/adresse/soegraesgade-376-2640-hedehusene-01690046_376_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.645046,12.263976,,,/adresse/linnes-alle-4-2630-taastrup-01698340___4_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Andet materiale,Fjernvarme/blokvarme,58.0,Eget køkken med afløb,5.0,1.0,Metal,Vandskyllende toilet i enheden,2020.0,Høje-Taastrup,55.64417,12.270561,2020-01-01T00:00:00Z,Byggeår,/adresse/spotorno-alle-24-2-mf-2630-taastrup-01697462__24__2__mf,value:|sqm:58|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.644775,12.212655,,,/adresse/svanegade-36-1-tv-2640-hedehusene-01690045__36__1__tv,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.64599,12.270595,,,/adresse/jens-kofoeds-gade-21-2630-taastrup-01690032__21_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.64442,12.213948,,,/adresse/havtornvej-67-4-tv-2640-hedehusene-01690004__67__4__tv,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.69433,12.289632,,,/adresse/solager-108-2630-taastrup-01697260_108_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Andet materiale,Fjernvarme/blokvarme,99.0,Eget køkken med afløb,5.0,1.0,Metal,Vandskyllende toilet i enheden,2020.0,Høje-Taastrup,55.64439,12.271233,2020-01-01T00:00:00Z,Byggeår,/adresse/spotorno-alle-14-3-th-2630-taastrup-01697462__14__3__th,value:|sqm:99|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,67.0,Eget køkken med afløb,4.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2019.0,Høje-Taastrup,55.64217,12.266094,2019-01-01T00:00:00Z,Byggeår,/adresse/skjeberg-alle-24-3-mf-2630-taastrup-01696800__24__3__mf,value:|sqm:67|lastPrice:|sqmPr:|rooms:
,Garage,Metal,,,,,,Metal,,2016.0,Høje-Taastrup,55.660564,12.29629,2014-01-14T00:00:00Z,Fri handel,/adresse/dybendalsvaenget-1-2630-taastrup-01691299___1_______,value:5700000|sqm:|lastPrice:3200000|sqmPr:undefined|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,70.0,Eget køkken med afløb,6.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2021.0,Høje-Taastrup,55.645603,12.27611,2021-01-01T00:00:00Z,Byggeår,/adresse/roennebygade-1-1-tv-2630-taastrup-01690034___1__1__tv,value:|sqm:70|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,92.0,Eget køkken med afløb,6.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2023.0,Høje-Taastrup,55.647102,12.277208,2023-01-01T00:00:00Z,Byggeår,/adresse/bornholms-alle-33-1-4-2630-taastrup-01690031__33__1___4,value:|sqm:92|lastPrice:43624000|sqmPr:474173|rooms:
,,,,,,,,,,,Høje-Taastrup,55.647972,12.302887,2020-07-14T07:09:53.793Z,Af markedet,/adresse/valbyvej-20b--1-th-2630-taastrup-01699095_20b_kl__th,value:890000|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.64458,12.279387,,,/adresse/cityringen-6-su79-2630-taastrup-01691073___6___su79,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,61.0,Adgang til fælles køkken,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1999.0,Høje-Taastrup,55.648838,12.257409,1999-01-01T00:00:00Z,Byggeår,/adresse/froegaard-alle-6-0-28-2630-taastrup-01691900___6_st__28,value:|sqm:61|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Række- og kædehus,Andet materiale,Fjernvarme/blokvarme,106.0,Eget køkken med afløb,2.0,2.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2019.0,Høje-Taastrup,55.644108,12.269011,2019-01-01T00:00:00Z,Byggeår,/adresse/skjeberg-alle-290-2630-taastrup-01696800_290_______,value:1450000|sqm:106|lastPrice:2975000|sqmPr:28066|rooms:
,,,,,,,,,,,Høje-Taastrup,55.646656,12.197727,,,/adresse/lerdraget-39-2640-hedehusene-01690016__39_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.645885,12.276125,,,/adresse/trelleborggade-53-2630-taastrup-01690033__53_______,value:739800|sqm:|lastPrice:|sqmPr:|rooms:
,Carport,,,,,,,Plastmaterialer,,1986.0,Høje-Taastrup,55.639946,12.287336,,,/adresse/sankt-ibs-alle-116-2630-taastrup-01696655_116_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,73.0,Eget køkken med afløb,4.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2021.0,Høje-Taastrup,55.644886,12.210682,2021-01-01T00:00:00Z,Byggeår,/adresse/havtornvej-11-0-tv-2640-hedehusene-01690004__11_st__tv,value:|sqm:73|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.646214,12.2789135,2021-01-01T00:00:00Z,Byggeår,/adresse/tommerupgade-12-2630-taastrup-01690038__12_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,63.0,Eget køkken med afløb,3.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2019.0,Høje-Taastrup,55.64559,12.199545,2019-01-01T00:00:00Z,Byggeår,/adresse/urtehaven-43-1-2-2640-hedehusene-01698995__43__1___2,value:1100000|sqm:63|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.64633,12.297824,2018-12-13T00:00:00Z,Fri handel,/adresse/taastrup-hovedgade-104-2630-taastrup-01694250_104_______,value:4350000|sqm:|lastPrice:5250000|sqmPr:undefined|rooms:
,,,,,,,,,,,Høje-Taastrup,55.64621,12.274605,2021-02-10T00:00:00Z,Fri handel,/adresse/bornholms-alle-24-4-3-2630-taastrup-01690031__24__4___3,value:|sqm:|lastPrice:42830000|sqmPr:475888|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,97.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1897.0,Høje-Taastrup,55.649784,12.199981,1996-03-25T00:00:00Z,Familiehandel,/adresse/hovedgaden-498-0-tv-2640-hedehusene-01692896_498_st__tv,value:|sqm:97|lastPrice:900000|sqmPr:9278|rooms:
,,,,,,,,,,,Høje-Taastrup,55.65873,12.296089,2021-12-01T00:00:00Z,Fri handel,/adresse/husby-alle-6-2630-taastrup-01693004___6_______,value:4450000|sqm:|lastPrice:14300000|sqmPr:undefined|rooms:
,Carport,Andet materiale,,,,,,Plastmaterialer,,2000.0,Høje-Taastrup,55.656372,12.180689,2015-06-01T00:00:00Z,Auktion,/adresse/akacievej-16-2640-hedehusene-01690035__16_______,value:3350000|sqm:|lastPrice:2193014|sqmPr:undefined|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,66.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,2020.0,Høje-Taastrup,55.64621,12.197703,2020-01-01T00:00:00Z,Byggeår,/adresse/lerdraget-15-2640-hedehusene-01690016__15_______,value:|sqm:66|lastPrice:56412000|sqmPr:854727|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,4.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2021.0,Høje-Taastrup,55.644886,12.210682,2021-01-01T00:00:00Z,Byggeår,/adresse/havtornvej-11-3-th-2640-hedehusene-01690004__11__3__th,value:|sqm:87|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.65991,12.299289,,,/adresse/dybendalsvaenget-3-0-2630-taastrup-01691299___3_st____,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.64477,12.213655,,,/adresse/svanegade-26-3-th-2640-hedehusene-01690045__26__3__th,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,91.0,Eget køkken med afløb,3.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2021.0,Høje-Taastrup,55.645603,12.206697,2021-04-20T13:35:06.253Z,Af markedet,/adresse/guldsmedestraede-2-1-th-2640-hedehusene-01690005___2__1__th,value:|sqm:91|lastPrice:2850000|sqmPr:31318|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,85.0,Eget køkken med afløb,2.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2020.0,Høje-Taastrup,55.648624,12.294216,2021-03-02T10:13:46.017Z,Af markedet,/adresse/vestervej-67-1-2630-taastrup-01699420__67__1____,value:|sqm:85|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,60.0,Eget køkken med afløb,6.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2022.0,Høje-Taastrup,55.645504,12.278663,2022-01-01T00:00:00Z,Byggeår,/adresse/skanoergade-19-2-th-2630-taastrup-01690037__19__2__th,value:|sqm:60|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,77.0,Eget køkken med afløb,6.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2022.0,Høje-Taastrup,55.646194,12.274173,2022-01-01T00:00:00Z,Byggeår,/adresse/trelleborggade-23-3-th-2630-taastrup-01690033__23__3__th,value:|sqm:77|lastPrice:29939625|sqmPr:388826|rooms:
,,,,,,,,,,,Høje-Taastrup,55.65364,12.300805,,,/adresse/brorsonsvej-3-1-2630-taastrup-01690839___3__1____,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,81.0,Eget køkken med afløb,5.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2020.0,Høje-Taastrup,55.647026,12.201069,2020-01-01T00:00:00Z,Byggeår,/adresse/draesinen-12-0-tv-2640-hedehusene-01690025__12_st__tv,value:|sqm:81|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Varmepumpe,164.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,2017.0,Høje-Taastrup,55.64535,12.229489,2017-04-06T00:00:00Z,Fri handel,/adresse/bakkeboager-4-2640-hedehusene-01690075___4_______,value:2300000|sqm:164|lastPrice:1695000|sqmPr:10335|rooms:
,,,,,,,,,,,Høje-Taastrup,55.65321,12.303414,,,/adresse/kirkevej-3-2-2630-taastrup-01693816___3__2____,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.646557,12.321414,,,/adresse/moelleholmen-12b-2630-taastrup-01695197_12b_______,value:43000|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,62.0,Eget køkken med afløb,5.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2021.0,Høje-Taastrup,55.646633,12.199056,2021-01-01T00:00:00Z,Byggeår,/adresse/skolebakken-23-3-tv-2640-hedehusene-01690003__23__3__tv,value:|sqm:62|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.64439,12.21354,,,/adresse/havtornvej-65-2-th-2640-hedehusene-01690004__65__2__th,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.64771,12.299165,,,/adresse/taastrup-hovedgade-92-2-2630-taastrup-01694250__92__2____,value:|sqm:|lastPrice:|sqmPr:|rooms:
,Udhus,Træ,,,,,,Plastmaterialer,,1981.0,Høje-Taastrup,55.651844,12.304901,,,/adresse/marievej-2-2630-taastrup-01695035___2_______,value:3600000|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.64458,12.279387,,,/adresse/cityringen-6-su23-2630-taastrup-01691073___6___su23,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,66.0,Eget køkken med afløb,5.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,2020.0,Høje-Taastrup,55.6471,12.200768,2020-01-01T00:00:00Z,Byggeår,/adresse/draesinen-14-2-4-2640-hedehusene-01690025__14__2___4,value:|sqm:66|lastPrice:|sqmPr:|rooms:
,Udhus,Træ,,,,,,Metal,,2017.0,Høje-Taastrup,55.64131,12.295411,,,/adresse/roejlehaven-1a-2630-taastrup-01696550__1a_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.66244,12.305411,1999-03-30T00:00:00Z,Fri handel,/adresse/hoerskaetten-8-2630-taastrup-01693356___8_______,value:7200000|sqm:|lastPrice:3350000|sqmPr:undefined|rooms:
,Kolonihavehus,Træ,Ovn til fast og flydende brændsel,48.0,,1.0,,Levende tage,,2013.0,Høje-Taastrup,55.693783,12.28958,,,/adresse/solager-100-2630-taastrup-01697260_100_______,value:|sqm:48|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.651062,12.17015,,,/adresse/guldalderen-40-0-2640-hedehusene-01692360__40_st____,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.640366,12.189877,,,/adresse/brandhoejvej-204-2640-hedehusene-01690683_204_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,157.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,2011.0,Høje-Taastrup,55.67924,12.258356,2011-12-08T00:00:00Z,Fri handel,/adresse/solbakkevej-2-2630-taastrup-01697270___2_______,value:2900000|sqm:157|lastPrice:3152500|sqmPr:20079|rooms:
,,,,,,,,,,,Høje-Taastrup,55.64421,12.2133255,,,/adresse/havtornvej-77-2-th-2640-hedehusene-01690004__77__2__th,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Høje-Taastrup,55.64248,12.208041,,,/adresse/soegraesgade-6-2640-hedehusene-01690046___6_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,112.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,2011.0,Høje-Taastrup,55.678967,12.260359,2015-07-27T09:26:00.337Z,Af markedet,/adresse/solbakkevej-17-2630-taastrup-01697270__17_______,value:2200000|sqm:112|lastPrice:2450000|sqmPr:21875|rooms:
