"props_pageProps_address_buildings_0_bathroomCondition","props_pageProps_address_buildings_0_buildingName","props_pageProps_address_buildings_0_externalWallMaterial","props_pageProps_address_buildings_0_heatingInstallation","props_pageProps_address_buildings_0_housingArea","props_pageProps_address_buildings_0_kitchenCondition","props_pageProps_address_buildings_0_numberOfFloors","props_pageProps_address_buildings_0_numberOfToilets","props_pageProps_address_buildings_0_roofingMaterial","props_pageProps_address_buildings_0_toiletCondition","props_pageProps_address_buildings_0_yearBuilt","props_pageProps_address_municipality_name","props_pageProps_address_coordinates_lat","props_pageProps_address_coordinates_lon","props_pageProps_address_events_0_at","props_pageProps_address_events_0_label","props_pageProps_dataLayer_virtualPagePath","props_pageProps_dataLayer_detailMetaData"
"","Udhus","Træ","","","","","","Tagpap med lille hældning","","2013.0","Furesø","55.82666","12.337979","2013-01-01T00:00:00Z","Byggeår","/adresse/patruljevaenget-18-3520-farum-01900766__18_______","value:|sqm:|lastPrice:45244584|sqmPr:411314|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Centralvarme med én fyringsenhed","153.0","Eget køkken med afløb","1.0","2.0","Fibercement uden asbest","Vandskyllende toilet i enheden","2015.0","Furesø","55.77592","12.3230915","2015-06-11T00:00:00Z","Fri handel","/adresse/oestre-alle-15-3500-vaerloese-01900754__15_______","value:3250000|sqm:153|lastPrice:3995000|sqmPr:26111|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","120.0","Eget køkken med afløb","5.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2017.0","Furesø","55.829178","12.340739","2017-01-01T00:00:00Z","Byggeår","/adresse/kompagnivej-8-2-4-3520-farum-01900356___8__2___4","value:2250000|sqm:120|lastPrice:3197156|sqmPr:26642|rooms:"
"","","","","","","","","","","","Furesø","55.83828","12.395534","","","/adresse/hoeveltevej-76-3460-birkeroed-01900301__76_______","value:55300|sqm:|lastPrice:|sqmPr:|rooms:"
"","Udhus","Metal","","","","","","Metal","","2003.0","Furesø","55.816704","12.349973","","","/adresse/idraetsvaenget-2-3520-farum-01900304___2_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Garage","Træ","Ingen varmeinstallation","","","","","Tagpap med stor hældning","","1994.0","Furesø","55.783092","12.329077","","","/adresse/lejrvej-15-1-3500-vaerloese-01900381__15__1____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Furesø","55.82929","12.34001","2020-09-21T09:05:17.07Z","Af markedet","/adresse/kompagnivej-6-1-4-3520-farum-01900356___6__1___4","value:2250000|sqm:|lastPrice:4200000|sqmPr:35294|rooms:"
"","Garage","Mursten","","","","","","Betontagsten","","1958.0","Furesø","55.776855","12.384772","","","/adresse/syvstjerne-vaenge-20e-3500-vaerloese-01900629_20e_______","value:39000|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","96.0","Eget køkken med afløb","3.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2022.0","Furesø","55.811085","12.366268","2022-01-01T00:00:00Z","Byggeår","/adresse/farum-hovedgade-48f-1-2-3520-farum-01900176_48f__1___2","value:|sqm:96|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Furesø","55.787373","12.318471","","","/adresse/storkekrogen-30-3500-vaerloese-01900617__30_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Furesø","55.78193","12.370787","","","/adresse/kollekollevej-4-0-3500-vaerloese-01900355___4_st____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Furesø","55.81351","12.376529","","","/adresse/kulturtorvet-15-3-2-3520-farum-01900792__15__3___2","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Andet materiale","Fjernvarme/blokvarme","108.0","Eget køkken med afløb","1.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2017.0","Furesø","55.82796","12.340048","2017-01-01T00:00:00Z","Byggeår","/adresse/adjudantvaenget-11-3520-farum-01900769__11_______","value:2100000|sqm:108|lastPrice:3145000|sqmPr:29120|rooms:"
"","","","","","","","","","","","Furesø","55.82324","12.339748","2011-01-13T00:00:00Z","Fri handel","/adresse/regimentsvej-5-3520-farum-01900483___5_______","value:620000|sqm:|lastPrice:750000|sqmPr:undefined|rooms:"
"Badeværelse i enheden","Dobbelthus","Mursten","Varmepumpe","137.0","Eget køkken med afløb","2.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2021.0","Furesø","55.763695","12.327088","2023-01-23T00:00:00Z","Fri handel","/adresse/officershusene-13-3500-vaerloese-01900776__13_______","value:|sqm:137|lastPrice:2263000|sqmPr:16518|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","107.0","Eget køkken med afløb","4.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2016.0","Furesø","55.78224","12.368213","2016-01-01T00:00:00Z","Byggeår","/adresse/kirke-vaerloesevej-8-1-1-3500-vaerloese-01900333___8__1___1","value:|sqm:107|lastPrice:12000000|sqmPr:112149|rooms:"
"","","","","","","","","","","","Furesø","55.826534","12.354074","","","/adresse/trevangsvej-15b-3520-farum-01900665_15b_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Andet materiale","Fjernvarme/blokvarme","71.0","Eget køkken med afløb","1.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2021.0","Furesø","55.781075","12.362228","2021-01-01T00:00:00Z","Byggeår","/adresse/ydungaard-64-3500-vaerloese-01900787__64_______","value:|sqm:71|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Furesø","55.7623","12.32625","2021-01-01T00:00:00Z","Byggeår","/adresse/pilotvej-23-3500-vaerloese-01900777__23_______","value:|sqm:|lastPrice:4458780|sqmPr:35108|rooms:"
"","Carport","Træ","","","","","","Tagpap med lille hældning","","2022.0","Furesø","55.77513","12.326809","2021-06-04T00:00:00Z","Fri handel","/adresse/laanshoej-alle-46-3500-vaerloese-01900373__46_______","value:|sqm:|lastPrice:3995000|sqmPr:34439|rooms:"
"","","","","","","","","","","","Furesø","55.81534","12.352093","","","/adresse/ryttergaardsvej-140-3520-farum-01900503_140_______","value:4600000|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Centralvarme med én fyringsenhed","70.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1943.0","Furesø","55.838448","12.378113","2013-01-01T00:00:00Z","Ombygningsår","/adresse/hoeveltevej-40e-3460-birkeroed-01900301_40e_______","value:|sqm:70|lastPrice:2552529|sqmPr:36464|rooms:"
"","","","","","","","","","","","Furesø","55.826042","12.338302","","","/adresse/eskadronvaenget-32a-3520-farum-01900807_32a_______","value:8005700|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","64.0","Eget køkken med afløb","3.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1977.0","Furesø","55.817245","12.378318","2014-03-31T00:00:00Z","Øvrigt","/adresse/paltholmterrasserne-36-2-j-3520-farum-01900460__36__2___j","value:|sqm:64|lastPrice:11256000|sqmPr:175875|rooms:"
"","","","","","","","","","","","Furesø","55.761375","12.341717","2023-01-01T00:00:00Z","Byggeår","/adresse/jonshoejstraede-6-3500-vaerloese-01900791___6_______","value:|sqm:|lastPrice:7250000|sqmPr:77956|rooms:"
"","Udhus","Træ","","","","","","Tagpap med lille hældning","","2013.0","Furesø","55.82699","12.339232","2013-01-01T00:00:00Z","Byggeår","/adresse/patruljevaenget-1-3520-farum-01900766___1_______","value:102000000|sqm:|lastPrice:45244584|sqmPr:411314|rooms:"
"","","","","","","","","","","","Furesø","55.826115","12.335478","2005-07-15T00:00:00Z","Fri handel","/adresse/garnisonsvej-41a-3520-farum-01900231_41a_______","value:16215000|sqm:|lastPrice:21493580|sqmPr:undefined|rooms:"
"","Udhus","Træ","","","","","","Tagpap med lille hældning","","2013.0","Furesø","55.827633","12.337722","2013-01-01T00:00:00Z","Byggeår","/adresse/armevaenget-7-3520-farum-01900764___7_______","value:|sqm:|lastPrice:45244584|sqmPr:411314|rooms:"
"","","","","","","","","","","","Furesø","55.81359","12.376504","","","/adresse/kulturtorvet-17-0-3-3520-farum-01900792__17_st___3","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Letbetonsten","Centralvarme med én fyringsenhed","204.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1953.0","Furesø","55.82197","12.344286","2007-08-28T00:00:00Z","Fri handel","/adresse/roermosevej-10b-3520-farum-01900516_10b_______","value:|sqm:204|lastPrice:4500000|sqmPr:22058|rooms:"
"","Carport","Træ","","","","","","Tagpap med lille hældning","","2022.0","Furesø","55.77518","12.326755","2021-04-09T00:00:00Z","Fri handel","/adresse/laanshoej-alle-48-3500-vaerloese-01900373__48_______","value:|sqm:|lastPrice:3995000|sqmPr:34439|rooms:"
"","","","","","","","","","","","Furesø","55.828682","12.337976","2015-12-01T00:00:00Z","Øvrigt","/adresse/majorvaenget-1a-3520-farum-01900767__1a_______","value:6025400|sqm:|lastPrice:6249750|sqmPr:undefined|rooms:"
"","","","","","","","","","","","Furesø","55.78184","12.345777","2008-08-07T04:33:24.48Z","Af markedet","/adresse/dalsoe-park-23a-3500-vaerloese-01900131_23a_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","98.0","Eget køkken med afløb","4.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2021.0","Furesø","55.8273","12.334292","2021-01-01T00:00:00Z","Byggeår","/adresse/garnisonsvej-61-2-th-3520-farum-01900231__61__2__th","value:|sqm:98|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Betonelementer","Fjernvarme/blokvarme","64.0","Eget køkken med afløb","3.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1977.0","Furesø","55.817295","12.378993","2014-03-31T00:00:00Z","Øvrigt","/adresse/paltholmterrasserne-48-1-l162-3520-farum-01900460__48__1l162","value:|sqm:64|lastPrice:11256000|sqmPr:175875|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Fjernvarme/blokvarme","133.0","Eget køkken med afløb","1.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2017.0","Furesø","55.825253","12.3399315","2017-06-06T09:42:01.14Z","Af markedet","/adresse/fortvaenget-7-3520-farum-01900805___7_______","value:2350000|sqm:133|lastPrice:3790820|sqmPr:28502|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Fjernvarme/blokvarme","125.0","Eget køkken med afløb","1.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2017.0","Furesø","55.826187","12.340233","2022-02-12T11:45:10.95Z","Af markedet","/adresse/bataljonvaenget-2-3520-farum-01900806___2_______","value:2300000|sqm:125|lastPrice:4462500|sqmPr:35700|rooms:"
"","","","","","","","","","","","Furesø","55.81338","12.390518","","","/adresse/stavnsholtpark-18-3520-farum-01900605__18_______","value:190000|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Furesø","55.81447","12.380375","","","/adresse/farum-bytorv-41-3520-farum-01900174__41_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Furesø","55.783844","12.320837","","","/adresse/kirkestraede-2-3500-vaerloese-01900335___2_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Furesø","55.762222","12.32706","2022-05-09T00:00:00Z","Fri handel","/adresse/pilotvej-15-3500-vaerloese-01900777__15_______","value:|sqm:|lastPrice:4159927|sqmPr:35861|rooms:"
"","Bygning til kontor","Betonelementer","Centralvarme med én fyringsenhed","","","2.0","","Tagpap med lille hældning","","1982.0","Furesø","55.81744","12.367913","","","/adresse/rugmarken-27c-1-3520-farum-01900497_27c__1____","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Centralvarme med én fyringsenhed","121.0","Eget køkken med afløb","1.0","2.0","Fibercement uden asbest","Vandskyllende toilet i enheden","2015.0","Furesø","55.775208","12.3241","2015-06-06T00:00:00Z","Fri handel","/adresse/sirius-alle-21-3500-vaerloese-01900547__21_______","value:2700000|sqm:121|lastPrice:2995000|sqmPr:24752|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","98.0","Eget køkken med afløb","4.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2021.0","Furesø","55.826862","12.334836","2021-01-01T00:00:00Z","Byggeår","/adresse/garnisonsvej-53-2-th-3520-farum-01900231__53__2__th","value:|sqm:98|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","79.0","Eget køkken med afløb","4.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2021.0","Furesø","55.8273","12.334292","2021-01-01T00:00:00Z","Byggeår","/adresse/garnisonsvej-61-3-th-3520-farum-01900231__61__3__th","value:|sqm:79|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Furesø","55.78256","12.373804","2021-09-13T00:00:00Z","Fri handel","/adresse/hareskovhvilevej-5-3500-vaerloese-01900257___5_______","value:|sqm:|lastPrice:10250000|sqmPr:undefined|rooms:"
"","","","","","","","","","","","Furesø","55.77883","12.382041","","","/adresse/kollekollevej-75d-3500-vaerloese-01900355_75d_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Furesø","55.820816","12.371422","","","/adresse/gammelgaardsvej-87d-3520-farum-01900226_87d_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Andet materiale","Varmepumpe","43.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2022.0","Furesø","55.76223","12.31695","2022-01-01T00:00:00Z","Byggeår","/adresse/eskadrillevaenget-9b-3500-vaerloese-01900781__9b_______","value:|sqm:43|lastPrice:8585718|sqmPr:199667|rooms:"
"Badeværelse i enheden","Række- og kædehus","Andet materiale","Fjernvarme/blokvarme","170.0","Eget køkken med afløb","2.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2014.0","Furesø","55.818867","12.397119","2022-01-27T00:00:00Z","Fri handel","/adresse/duemosepark-61-3520-farum-01900139__61_______","value:3000000|sqm:170|lastPrice:5160000|sqmPr:30352|rooms:"
"","","","","","","","","","","","Furesø","55.819843","12.37192","2012-09-25T00:00:00Z","Fri handel","/adresse/gammelgaardsvej-83-3520-farum-01900226__83_______","value:2150000|sqm:|lastPrice:2550000|sqmPr:undefined|rooms:"
"","","","","","","","","","","","Furesø","55.7825","12.387824","","","/adresse/skolekrogen-119-3500-vaerloese-01900530_119_______","value:1150000|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","82.0","Eget køkken med afløb","4.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2021.0","Furesø","55.826637","12.335056","2021-01-01T00:00:00Z","Byggeår","/adresse/garnisonsvej-49-3-tv-3520-farum-01900231__49__3__tv","value:|sqm:82|lastPrice:|sqmPr:|rooms:"
"","Udhus","Ingen","","","","","","Tagpap med stor hældning","","1995.0","Furesø","55.8177","12.369398","","","/adresse/rugmarken-24-3520-farum-01900497__24_______","value:6800000|sqm:|lastPrice:|sqmPr:|rooms:"
"","","","","","","","","","","","Furesø","55.82969","12.338449","2019-01-01T00:00:00Z","Byggeår","/adresse/kompagnivej-7a-0-tv-3520-farum-01900356__7a_st__tv","value:2250000|sqm:|lastPrice:2843643|sqmPr:30909|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","190.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","2014.0","Furesø","55.77377","12.31556","2014-01-01T00:00:00Z","Byggeår","/adresse/lejrvej-161-3500-vaerloese-01900381_161_______","value:4850000|sqm:190|lastPrice:2280000|sqmPr:12000|rooms:"
"Badeværelse i enheden","Dobbelthus","Mursten","Varmepumpe","136.0","Eget køkken med afløb","2.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2022.0","Furesø","55.765762","12.325664","2022-01-01T00:00:00Z","Byggeår","/adresse/bringegaardene-31-3500-vaerloese-01900775__31_______","value:|sqm:136|lastPrice:3067971|sqmPr:22558|rooms:"
"","","","","","","","","","","","Furesø","55.819893","12.359179","","","/adresse/ryttermarken-17-3520-farum-01900508__17_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Varmepumpe","126.0","Eget køkken med afløb","2.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","2013.0","Furesø","55.783222","12.386899","2013-01-01T00:00:00Z","Byggeår","/adresse/skovhuskrogen-15-3500-vaerloese-01900802__15_______","value:2750000|sqm:126|lastPrice:1241000|sqmPr:9849|rooms:"
"","","","","","","","","","","","Furesø","55.82108","12.368626","2012-01-31T00:00:00Z","Fri handel","/adresse/bygmarken-21b-3520-farum-01900117_21b_______","value:2550000|sqm:|lastPrice:2540000|sqmPr:undefined|rooms:"
"","","","","","","","","","","","Furesø","55.761234","12.346013","","","/adresse/walgerholm-18-3500-vaerloese-01900748__18_______","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"","Garage","Mursten","Ingen varmeinstallation","","","","","Fibercement herunder asbest","","1960.0","Furesø","55.759125","12.338453","2007-02-09T00:00:00Z","Fri handel","/adresse/jonstrupvej-282-3500-vaerloese-01900315_282_______","value:2600000|sqm:|lastPrice:7150000|sqmPr:undefined|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Varmepumpe","127.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2020.0","Furesø","55.76209","12.31881","2020-01-12T00:00:00Z","Fri handel","/adresse/langdyssegaardsvej-57-3500-vaerloese-01900780__57_______","value:|sqm:127|lastPrice:4142390|sqmPr:32617|rooms:"
"Badeværelse i enheden","Række- og kædehus","Træ","Varmepumpe","105.0","Eget køkken med afløb","1.0","1.0","Andet materiale","Vandskyllende toilet i enheden","2020.0","Furesø","55.775932","12.3263445","2020-01-01T00:00:00Z","Byggeår","/adresse/laanshoej-alle-25-3500-vaerloese-01900373__25_______","value:734200|sqm:105|lastPrice:3347696|sqmPr:31882|rooms:"
"Badeværelse i enheden","Bygning til kontor","Betonelementer","Fjernvarme/blokvarme","4184.0","Ingen fast kogeinstallation","6.0","2.0","Levende tage","Vandskyllende toilet i enheden","2020.0","Furesø","55.78282","12.37388","","","/adresse/hareskovhvilevej-3-3500-vaerloese-01900257___3_______","value:|sqm:4184|lastPrice:|sqmPr:|rooms:"
"","Udhus","Træ","","","","","","Tagpap med lille hældning","","2013.0","Furesø","55.82725","12.3373575","2013-01-01T00:00:00Z","Byggeår","/adresse/korpsvaenget-16-3520-farum-01900771__16_______","value:|sqm:|lastPrice:45244584|sqmPr:411314|rooms:"
"","","","","","","","","","","","Furesø","55.81359","12.376504","","","/adresse/kulturtorvet-17-1-3-3520-farum-01900792__17__1___3","value:|sqm:|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Varmepumpe","131.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","2022.0","Furesø","55.76277","12.336486","2022-02-28T00:00:00Z","Fri handel","/adresse/soendre-vagt-18-3500-vaerloese-01900815__18_______","value:|sqm:131|lastPrice:4595000|sqmPr:35076|rooms:"
